architecture,control,seed,class,support,positive_ROIs,semantic_P,semantic_R,semantic_F1,one_vs_rest_accuracy,global_conditional_accuracy,dominant_FN,dominant_FP,TP,FP,FN,pooled_P,pooled_R,pooled_F1,ROI_P,ROI_R,ROI_F1,recall_delta_vs_A1,F1_delta_vs_A1
A4,shuffle,17,histiocyte,24,23,0.09090909090909091,0.08333333333333333,0.08695652173913043,0.86,0.4266666666666667,lymphocyte,lymphocyte,2,20,22,0.09090909090909091,0.08333333333333333,0.08695652173913043,0.014184397163120567,0.014184397163120567,0.014184397163120567,-0.16666666666666669,-0.15304347826086956
A4,shuffle,17,melanophage,24,24,0.5483870967741935,0.7083333333333334,0.6181818181818182,0.93,0.4266666666666667,tumor,tumor,17,14,7,0.5483870967741935,0.7083333333333334,0.6181818181818182,0.10638297872340426,0.12056737588652482,0.1111111111111111,0.0,0.02169059011164276
A4,shuffle,17,neutrophil,24,24,0.6190476190476191,0.5416666666666666,0.5777777777777777,0.9366666666666666,0.4266666666666667,endothelium,apoptosis,13,8,11,0.6190476190476191,0.5416666666666666,0.5777777777777778,0.08037825059101655,0.09219858156028368,0.08392434988179669,0.04166666666666663,-0.007588075880758827
A4,shuffle,17,stroma,24,24,0.23076923076923078,0.125,0.16216216216216217,0.8966666666666666,0.4266666666666667,endothelium,endothelium,3,10,21,0.23076923076923078,0.125,0.16216216216216217,0.01773049645390071,0.02127659574468085,0.018912529550827423,-0.04166666666666666,-0.04296604296604295
A4,shuffle,17,epithelium,24,24,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.9333333333333333,0.4266666666666667,tumor,tumor,14,10,10,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.09219858156028368,0.09929078014184398,0.09456264775413711,0.0,0.0
A4,shuffle,17,endothelium,24,24,0.1794871794871795,0.2916666666666667,0.2222222222222222,0.8366666666666667,0.4266666666666667,lymphocyte,stroma,7,32,17,0.1794871794871795,0.2916666666666667,0.22222222222222224,0.034278959810874705,0.04964539007092199,0.03900709219858156,0.0,-0.0072859744990892705
A4,shuffle,17,apoptosis,24,23,0.3888888888888889,0.2916666666666667,0.3333333333333333,0.9066666666666666,0.4266666666666667,tumor,tumor,7,11,18,0.3888888888888889,0.28,0.32558139534883723,0.04609929078014184,0.04609929078014184,0.044917257683215125,0.0,0.007751937984496082
A4,shuffle,29,tumor,71,57,0.5614035087719298,0.4507042253521127,0.5,0.7866666666666666,0.41,melanophage,epithelium,32,25,39,0.5614035087719298,0.4507042253521127,0.5,0.19858156028368795,0.18439716312056736,0.18912529550827425,-0.028169014084507005,-0.023076923076923106
A4,shuffle,29,lymphocyte,37,32,0.3333333333333333,0.35135135135135137,0.34210526315789475,0.8333333333333334,0.41,histiocyte,histiocyte,13,26,24,0.3333333333333333,0.35135135135135137,0.34210526315789475,0.054373522458628844,0.07092198581560284,0.05981087470449173,-0.02702702702702703,-0.02631578947368418
A4,shuffle,29,plasma_cell,24,22,0.25806451612903225,0.3333333333333333,0.2909090909090909,0.87,0.41,tumor,tumor,8,23,16,0.25806451612903225,0.3333333333333333,0.29090909090909095,0.031914893617021274,0.0425531914893617,0.03522458628841608,-0.041666666666666685,-0.04242424242424242
A4,shuffle,29,histiocyte,24,23,0.21212121212121213,0.2916666666666667,0.24561403508771928,0.8566666666666667,0.41,lymphocyte,lymphocyte,7,26,17,0.21212121212121213,0.2916666666666667,0.2456140350877193,0.040780141843971635,0.04964539007092199,0.04302600472813239,0.0,0.0
A4,shuffle,29,melanophage,24,24,0.5142857142857142,0.75,0.6101694915254238,0.9233333333333333,0.41,histiocyte,tumor,18,17,6,0.5142857142857142,0.75,0.6101694915254237,0.10874704491725767,0.1276595744680851,0.11465721040189124,0.0,0.0
A4,shuffle,29,neutrophil,24,24,0.6,0.5,0.5454545454545454,0.9333333333333333,0.41,tumor,apoptosis,12,8,12,0.6,0.5,0.5454545454545454,0.07446808510638298,0.0851063829787234,0.07801418439716311,0.0,-0.025974025974025983
A4,shuffle,29,stroma,24,24,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.8866666666666667,0.41,histiocyte,endothelium,7,17,17,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.04964539007092199,0.04964539007092199,0.04964539007092199,0.0,0.017156862745098034
A4,shuffle,29,epithelium,24,24,0.6086956521739131,0.5833333333333334,0.5957446808510638,0.9366666666666666,0.41,tumor,tumor,14,9,10,0.6086956521739131,0.5833333333333334,0.5957446808510638,0.09574468085106383,0.09929078014184398,0.09692671394799056,0.0,0.012411347517730431
A4,shuffle,29,endothelium,24,24,0.35294117647058826,0.25,0.2926829268292683,0.9033333333333333,0.41,stroma,histiocyte,6,11,18,0.35294117647058826,0.25,0.2926829268292683,0.03546099290780142,0.0425531914893617,0.037825059101654845,0.04166666666666666,0.03627267041901189
A4,shuffle,29,apoptosis,24,23,0.2857142857142857,0.25,0.26666666666666666,0.89,0.41,tumor,tumor,6,15,19,0.2857142857142857,0.24,0.2608695652173913,0.03900709219858156,0.03900709219858156,0.037825059101654845,0.0,-0.006060606060606044
A4,shuffle,43,tumor,71,57,0.5333333333333333,0.4507042253521127,0.48854961832061067,0.7766666666666666,0.4166666666666667,apoptosis,epithelium,32,28,39,0.5333333333333333,0.4507042253521127,0.4885496183206107,0.20567375886524822,0.19858156028368795,0.19621749408983455,-0.028169014084507005,-0.015154085383092986
A4,shuffle,43,lymphocyte,37,32,0.4473684210526316,0.4594594594594595,0.4533333333333333,0.8633333333333333,0.4166666666666667,histiocyte,histiocyte,17,21,20,0.4473684210526316,0.4594594594594595,0.45333333333333337,0.08156028368794327,0.09929078014184398,0.08794326241134752,-0.02702702702702703,-0.014199134199134211
A4,shuffle,43,plasma_cell,24,22,0.3684210526315789,0.2916666666666667,0.32558139534883723,0.9033333333333333,0.4166666666666667,tumor,tumor,7,12,17,0.3684210526315789,0.2916666666666667,0.32558139534883723,0.026004728132387706,0.03546099290780142,0.02931442080378251,0.0,0.0
A4,shuffle,43,histiocyte,24,23,0.18181818181818182,0.16666666666666666,0.17391304347826086,0.8733333333333333,0.4166666666666667,lymphocyte,lymphocyte,4,18,20,0.18181818181818182,0.16666666666666666,0.17391304347826086,0.028368794326241134,0.028368794326241134,0.028368794326241134,0.0,-0.007905138339920958
A4,shuffle,43,melanophage,24,24,0.6428571428571429,0.75,0.6923076923076923,0.9466666666666667,0.4166666666666667,lymphocyte,tumor,18,10,6,0.6428571428571429,0.75,0.6923076923076924,0.11702127659574468,0.1276595744680851,0.12056737588652482,0.04166666666666663,0.02564102564102566
A4,shuffle,43,neutrophil,24,24,0.56,0.5833333333333334,0.5714285714285714,0.93,0.4166666666666667,apoptosis,apoptosis,14,11,10,0.56,0.5833333333333334,0.5714285714285714,0.08687943262411348,0.09929078014184398,0.09030732860520094,-0.08333333333333326,-0.09523809523809523
A4,shuffle,43,stroma,24,24,0.24,0.25,0.24489795918367346,0.8766666666666667,0.4166666666666667,endothelium,endothelium,6,19,18,0.24,0.25,0.24489795918367346,0.03900709219858156,0.0425531914893617,0.04018912529550827,-0.041666666666666685,-0.03510204081632656
A4,shuffle,43,epithelium,24,24,0.52,0.5416666666666666,0.5306122448979592,0.9233333333333333,0.4166666666666667,tumor,tumor,13,12,11,0.52,0.5416666666666666,0.5306122448979592,0.08156028368794327,0.09219858156028368,0.0851063829787234,0.0,0.0
A4,shuffle,43,endothelium,24,24,0.2692307692307692,0.2916666666666667,0.28,0.88,0.4166666666666667,stroma,stroma,7,19,17,0.2692307692307692,0.2916666666666667,0.27999999999999997,0.037825059101654845,0.04964539007092199,0.04137115839243499,0.0,-0.005714285714285672
A4,shuffle,43,apoptosis,24,23,0.21875,0.2916666666666667,0.25,0.86,0.4166666666666667,tumor,tumor,7,25,18,0.21875,0.28,0.2456140350877193,0.044917257683215125,0.04609929078014184,0.04373522458628842,-0.04166666666666663,-0.04629629629629628
A5,placebo,17,tumor,71,57,0.5735294117647058,0.5492957746478874,0.5611510791366906,0.7966666666666666,0.43,melanophage,plasma_cell,39,29,32,0.5735294117647058,0.5492957746478874,0.5611510791366907,0.2210401891252955,0.22340425531914893,0.21513002364066194,-0.04225352112676051,-0.018159265690895654
A5,placebo,17,lymphocyte,37,32,0.4,0.4864864864864865,0.43902439024390244,0.8466666666666667,0.43,histiocyte,histiocyte,18,27,19,0.4,0.4864864864864865,0.43902439024390244,0.09101654846335698,0.10638297872340426,0.09645390070921986,-0.027027027027026973,-0.06097560975609756
A5,placebo,17,plasma_cell,24,22,0.3684210526315789,0.2916666666666667,0.32558139534883723,0.9033333333333333,0.43,tumor,tumor,7,12,17,0.3684210526315789,0.2916666666666667,0.32558139534883723,0.029550827423167843,0.03546099290780142,0.03167848699763594,0.08333333333333334,0.07558139534883723
A5,placebo,17,histiocyte,24,23,0.05263157894736842,0.041666666666666664,0.046511627906976744,0.8633333333333333,0.43,lymphocyte,lymphocyte,1,18,23,0.05263157894736842,0.041666666666666664,0.04651162790697675,0.0070921985815602835,0.0070921985815602835,0.0070921985815602835,-0.20833333333333334,-0.19348837209302325
A5,placebo,17,melanophage,24,24,0.5454545454545454,0.75,0.631578947368421,0.93,0.43,tumor,tumor,18,15,6,0.5454545454545454,0.75,0.631578947368421,0.1099290780141844,0.1276595744680851,0.11583924349881798,0.04166666666666663,0.03508771929824561
A5,placebo,17,neutrophil,24,24,0.6842105263157895,0.5416666666666666,0.6046511627906976,0.9433333333333334,0.43,endothelium,apoptosis,13,6,11,0.6842105263157895,0.5416666666666666,0.6046511627906976,0.0851063829787234,0.09219858156028368,0.08747044917257682,0.04166666666666663,0.019285309132161088
A5,placebo,17,stroma,24,24,0.29411764705882354,0.20833333333333334,0.24390243902439024,0.8966666666666666,0.43,endothelium,histiocyte,5,12,19,0.29411764705882354,0.20833333333333334,0.24390243902439027,0.031914893617021274,0.03546099290780142,0.03309692671394799,0.041666666666666685,0.03877423389618512
A5,placebo,17,epithelium,24,24,0.5769230769230769,0.625,0.6,0.9333333333333333,0.43,tumor,tumor,15,11,9,0.5769230769230769,0.625,0.6,0.09929078014184398,0.10638297872340426,0.10165484633569741,0.04166666666666663,0.016666666666666607
A5,placebo,17,endothelium,24,24,0.1891891891891892,0.2916666666666667,0.22950819672131148,0.8433333333333334,0.43,histiocyte,histiocyte,7,30,17,0.1891891891891892,0.2916666666666667,0.22950819672131148,0.03546099290780142,0.04964539007092199,0.04018912529550828,0.0,0.0
A5,placebo,17,apoptosis,24,23,0.35294117647058826,0.25,0.2926829268292683,0.9033333333333333,0.43,tumor,tumor,6,11,19,0.35294117647058826,0.24,0.28571428571428564,0.0425531914893617,0.0425531914893617,0.0425531914893617,-0.041666666666666685,-0.03289846851956896
A5,placebo,29,tumor,71,57,0.5862068965517241,0.4788732394366197,0.5271317829457365,0.7966666666666666,0.39666666666666667,melanophage,epithelium,34,24,37,0.5862068965517241,0.4788732394366197,0.5271317829457364,0.20921985815602837,0.20212765957446807,0.20330969267139484,0.0,0.004054859868813376
A5,placebo,29,lymphocyte,37,32,0.3125,0.40540540540540543,0.35294117647058826,0.8166666666666667,0.39666666666666667,histiocyte,histiocyte,15,33,22,0.3125,0.40540540540540543,0.3529411764705882,0.06855791962174941,0.0851063829787234,0.07399527186761229,0.02702702702702703,-0.015479876160990669
A5,placebo,29,plasma_cell,24,22,0.25,0.2916666666666667,0.2692307692307692,0.8733333333333333,0.39666666666666667,tumor,tumor,7,21,17,0.25,0.2916666666666667,0.2692307692307692,0.030732860520094565,0.03900709219858156,0.03309692671394799,-0.08333333333333331,-0.0641025641025641
A5,placebo,29,histiocyte,24,23,0.18518518518518517,0.20833333333333334,0.19607843137254902,0.8633333333333333,0.39666666666666667,lymphocyte,lymphocyte,5,22,19,0.18518518518518517,0.20833333333333334,0.19607843137254902,0.030141843971631204,0.03546099290780142,0.03120567375886525,-0.08333333333333334,-0.04953560371517027
A5,placebo,29,melanophage,24,24,0.45454545454545453,0.625,0.5263157894736842,0.91,0.39666666666666667,histiocyte,tumor,15,18,9,0.45454545454545453,0.625,0.5263157894736842,0.08865248226950355,0.10638297872340426,0.09456264775413711,-0.125,-0.08385370205173959
A5,placebo,29,neutrophil,24,24,0.5625,0.375,0.45,0.9266666666666666,0.39666666666666667,lymphocyte,apoptosis,9,7,15,0.5625,0.375,0.45,0.05319148936170213,0.06382978723404255,0.05673758865248227,-0.125,-0.12142857142857139
A5,placebo,29,stroma,24,24,0.3333333333333333,0.2916666666666667,0.3111111111111111,0.8966666666666666,0.39666666666666667,lymphocyte,endothelium,7,14,17,0.3333333333333333,0.2916666666666667,0.3111111111111111,0.04964539007092199,0.04964539007092199,0.04964539007092199,0.0,0.036601307189542465
A5,placebo,29,epithelium,24,24,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.9333333333333333,0.39666666666666667,tumor,tumor,14,10,10,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.09574468085106383,0.09929078014184398,0.09692671394799056,0.0,0.0
A5,placebo,29,endothelium,24,24,0.3157894736842105,0.25,0.27906976744186046,0.8966666666666666,0.39666666666666667,lymphocyte,lymphocyte,6,13,18,0.3157894736842105,0.25,0.27906976744186046,0.031914893617021274,0.0425531914893617,0.03546099290780142,0.04166666666666666,0.022659511031604074
A5,placebo,29,apoptosis,24,23,0.2692307692307692,0.2916666666666667,0.28,0.88,0.39666666666666667,tumor,tumor,7,19,18,0.2692307692307692,0.28,0.27450980392156865,0.0425531914893617,0.04609929078014184,0.04373522458628841,0.041666666666666685,0.0072727272727273196
A5,placebo,43,tumor,71,57,0.5161290322580645,0.4507042253521127,0.48120300751879697,0.77,0.38333333333333336,apoptosis,epithelium,32,30,39,0.5161290322580645,0.4507042253521127,0.48120300751879697,0.19858156028368795,0.19858156028368795,0.19385342789598112,-0.028169014084507005,-0.022500696184906688
A5,placebo,43,lymphocyte,37,32,0.4,0.3783783783783784,0.3888888888888889,0.8533333333333334,0.38333333333333336,histiocyte,histiocyte,14,21,23,0.4,0.3783783783783784,0.3888888888888889,0.0591016548463357,0.07801418439716312,0.06548463356973996,-0.10810810810810811,-0.07864357864357863
A5,placebo,43,plasma_cell,24,22,0.2727272727272727,0.25,0.2608695652173913,0.8866666666666667,0.38333333333333336,tumor,tumor,6,16,18,0.2727272727272727,0.25,0.2608695652173913,0.026004728132387706,0.028368794326241134,0.026950354609929075,-0.041666666666666685,-0.06471183013144594
A5,placebo,43,histiocyte,24,23,0.11764705882352941,0.08333333333333333,0.0975609756097561,0.8766666666666667,0.38333333333333336,lymphocyte,lymphocyte,2,15,22,0.11764705882352941,0.08333333333333333,0.09756097560975609,0.014184397163120567,0.014184397163120567,0.014184397163120567,-0.08333333333333333,-0.08425720620842572
A5,placebo,43,melanophage,24,24,0.5925925925925926,0.6666666666666666,0.6274509803921569,0.9366666666666666,0.38333333333333336,histiocyte,tumor,16,11,8,0.5925925925925926,0.6666666666666666,0.627450980392157,0.09929078014184398,0.11347517730496454,0.10401891252955082,-0.04166666666666674,-0.039215686274509776
A5,placebo,43,neutrophil,24,24,0.5714285714285714,0.5,0.5333333333333333,0.93,0.38333333333333336,apoptosis,apoptosis,12,9,12,0.5714285714285714,0.5,0.5333333333333333,0.07328605200945627,0.0851063829787234,0.07683215130023639,-0.16666666666666663,-0.1333333333333333
A5,placebo,43,stroma,24,24,0.1935483870967742,0.25,0.21818181818181817,0.8566666666666667,0.38333333333333336,endothelium,endothelium,6,25,18,0.1935483870967742,0.25,0.21818181818181817,0.03546099290780142,0.0425531914893617,0.037825059101654845,-0.041666666666666685,-0.061818181818181855
A5,placebo,43,epithelium,24,24,0.52,0.5416666666666666,0.5306122448979592,0.9233333333333333,0.38333333333333336,tumor,tumor,13,12,11,0.52,0.5416666666666666,0.5306122448979592,0.08156028368794327,0.09219858156028368,0.0851063829787234,0.0,0.0
A5,placebo,43,endothelium,24,24,0.2413793103448276,0.2916666666666667,0.2641509433962264,0.87,0.38333333333333336,stroma,stroma,7,22,17,0.2413793103448276,0.2916666666666667,0.26415094339622647,0.034278959810874705,0.04964539007092199,0.03900709219858156,0.0,-0.021563342318059286
A5,placebo,43,apoptosis,24,23,0.22580645161290322,0.2916666666666667,0.2545454545454545,0.8633333333333333,0.38333333333333336,plasma_cell,tumor,7,24,18,0.22580645161290322,0.28,0.25,0.03546099290780142,0.0425531914893617,0.0375886524822695,-0.04166666666666663,-0.04175084175084176
A5,real,17,tumor,71,57,0.6153846153846154,0.5633802816901409,0.5882352941176471,0.8133333333333334,0.4666666666666667,melanophage,epithelium,40,25,31,0.6153846153846154,0.5633802816901409,0.5882352941176471,0.2399527186761229,0.2375886524822695,0.2328605200945627,-0.028169014084507005,0.008924949290060824
A5,real,17,lymphocyte,37,32,0.525,0.5675675675675675,0.5454545454545454,0.8833333333333333,0.4666666666666667,plasma_cell,plasma_cell,21,19,16,0.525,0.5675675675675675,0.5454545454545455,0.12293144208037825,0.12647754137115838,0.12293144208037826,0.05405405405405406,0.045454545454545414
A5,real,17,plasma_cell,24,22,0.35294117647058826,0.25,0.2926829268292683,0.9033333333333333,0.4666666666666667,lymphocyte,tumor,6,11,18,0.35294117647058826,0.25,0.2926829268292683,0.026004728132387706,0.028368794326241134,0.026950354609929075,0.04166666666666666,0.042682926829268275
A5,real,17,histiocyte,24,23,0.2608695652173913,0.25,0.2553191489361702,0.8833333333333333,0.4666666666666667,endothelium,tumor,6,17,18,0.2608695652173913,0.25,0.2553191489361702,0.0425531914893617,0.03900709219858156,0.04018912529550828,0.0,0.015319148936170202
A5,real,17,melanophage,24,24,0.5,0.7083333333333334,0.5862068965517241,0.92,0.4666666666666667,tumor,tumor,17,17,7,0.5,0.7083333333333334,0.5862068965517241,0.09929078014184398,0.12056737588652482,0.10638297872340424,0.0,-0.010284331518451317
A5,real,17,neutrophil,24,24,0.75,0.625,0.6818181818181818,0.9533333333333334,0.4666666666666667,apoptosis,apoptosis,15,5,9,0.75,0.625,0.6818181818181818,0.09929078014184398,0.10638297872340426,0.1016548463356974,0.125,0.09645232815964522
A5,real,17,stroma,24,24,0.29411764705882354,0.20833333333333334,0.24390243902439024,0.8966666666666666,0.4666666666666667,endothelium,histiocyte,5,12,19,0.29411764705882354,0.20833333333333334,0.24390243902439027,0.028368794326241134,0.03546099290780142,0.030732860520094562,0.041666666666666685,0.03877423389618512
A5,real,17,epithelium,24,24,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.9333333333333333,0.4666666666666667,tumor,tumor,14,10,10,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.09574468085106383,0.09929078014184398,0.09692671394799056,0.0,0.0
