id,class,support,semantic_P,semantic_R,semantic_F1,one_vs_rest_accuracy,global_accuracy,V17_TP,V17_FP,V17_FN,pooled_P,pooled_R,pooled_F1,ROI_P,ROI_R,ROI_F1
p3_B4_placebo_s43_cv0,tumor,19,0.40625,0.6842105263157895,0.5098039215686274,0.7282608695652174,0.44565217391304346,13,19,6,0.40625,0.6842105263157895,0.5098039215686275,0.2391304347826087,0.2608695652173913,0.2391304347826087
p3_B4_placebo_s43_cv0,lymphocyte,13,0.4,0.46153846153846156,0.42857142857142855,0.8260869565217391,0.44565217391304346,6,9,7,0.4,0.46153846153846156,0.42857142857142855,0.10869565217391304,0.13043478260869565,0.11594202898550723
p3_B4_placebo_s43_cv0,plasma_cell,11,0.75,0.2727272727272727,0.4,0.9021739130434783,0.44565217391304346,3,1,8,0.75,0.2727272727272727,0.39999999999999997,0.03623188405797101,0.043478260869565216,0.0391304347826087
p3_B4_placebo_s43_cv0,histiocyte,7,0.4,0.2857142857142857,0.3333333333333333,0.9130434782608695,0.44565217391304346,2,3,5,0.4,0.2857142857142857,0.3333333333333333,0.043478260869565216,0.043478260869565216,0.043478260869565216
p3_B4_placebo_s43_cv0,melanophage,7,0.625,0.7142857142857143,0.6666666666666666,0.9456521739130435,0.44565217391304346,5,3,2,0.625,0.7142857142857143,0.6666666666666666,0.09782608695652174,0.10869565217391304,0.10144927536231883
p3_B4_placebo_s43_cv0,neutrophil,5,0.75,0.6,0.6666666666666666,0.967391304347826,0.44565217391304346,3,1,2,0.75,0.6,0.6666666666666665,0.06521739130434782,0.06521739130434782,0.06521739130434782
p3_B4_placebo_s43_cv0,stroma,6,0.25,0.3333333333333333,0.2857142857142857,0.8913043478260869,0.44565217391304346,2,6,4,0.25,0.3333333333333333,0.28571428571428575,0.03260869565217391,0.043478260869565216,0.03623188405797101
p3_B4_placebo_s43_cv0,epithelium,12,0.8,0.3333333333333333,0.47058823529411764,0.9021739130434783,0.44565217391304346,4,1,8,0.8,0.3333333333333333,0.47058823529411764,0.07608695652173914,0.08695652173913043,0.07971014492753623
p3_B4_placebo_s43_cv0,endothelium,8,0.5,0.125,0.2,0.9130434782608695,0.44565217391304346,1,1,7,0.5,0.125,0.2,0.021739130434782608,0.021739130434782608,0.021739130434782608
p3_B4_placebo_s43_cv0,apoptosis,4,0.2222222222222222,0.5,0.3076923076923077,0.9021739130434783,0.44565217391304346,2,7,2,0.2222222222222222,0.5,0.30769230769230765,0.043478260869565216,0.043478260869565216,0.043478260869565216
p3_B4_placebo_s43_cv1,tumor,28,0.6428571428571429,0.32142857142857145,0.42857142857142855,0.7798165137614679,0.3944954128440367,9,5,19,0.6428571428571429,0.32142857142857145,0.4285714285714286,0.1875,0.16319444444444445,0.17013888888888892
p3_B4_placebo_s43_cv1,lymphocyte,6,0.2,0.3333333333333333,0.25,0.8899082568807339,0.3944954128440367,2,8,4,0.2,0.3333333333333333,0.25,0.027777777777777776,0.041666666666666664,0.03125
p3_B4_placebo_s43_cv1,plasma_cell,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.926605504587156,0.3944954128440367,2,4,4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.020833333333333332,0.041666666666666664,0.027777777777777776
p3_B4_placebo_s43_cv1,histiocyte,10,0.1,0.1,0.1,0.8348623853211009,0.3944954128440367,1,9,9,0.1,0.1,0.10000000000000002,0.020833333333333332,0.020833333333333332,0.020833333333333332
p3_B4_placebo_s43_cv1,melanophage,12,0.7272727272727273,0.6666666666666666,0.6956521739130435,0.9357798165137615,0.3944954128440367,8,3,4,0.7272727272727273,0.6666666666666666,0.6956521739130435,0.14583333333333334,0.16666666666666666,0.15277777777777776
p3_B4_placebo_s43_cv1,neutrophil,11,0.5833333333333334,0.6363636363636364,0.6086956521739131,0.9174311926605505,0.3944954128440367,7,5,4,0.5833333333333334,0.6363636363636364,0.6086956521739131,0.13194444444444445,0.14583333333333334,0.13541666666666666
p3_B4_placebo_s43_cv1,stroma,8,0.15384615384615385,0.25,0.19047619047619047,0.8440366972477065,0.3944954128440367,2,11,6,0.15384615384615385,0.25,0.1904761904761905,0.041666666666666664,0.041666666666666664,0.041666666666666664
p3_B4_placebo_s43_cv1,epithelium,7,0.4,0.8571428571428571,0.5454545454545454,0.908256880733945,0.3944954128440367,6,9,1,0.4,0.8571428571428571,0.5454545454545455,0.11458333333333333,0.125,0.11805555555555554
p3_B4_placebo_s43_cv1,endothelium,9,0.4,0.2222222222222222,0.2857142857142857,0.908256880733945,0.3944954128440367,2,3,7,0.4,0.2222222222222222,0.2857142857142857,0.041666666666666664,0.041666666666666664,0.041666666666666664
p3_B4_placebo_s43_cv1,apoptosis,12,0.3076923076923077,0.3333333333333333,0.32,0.8440366972477065,0.3944954128440367,4,9,8,0.3076923076923077,0.3333333333333333,0.32,0.06944444444444443,0.07291666666666667,0.06597222222222222
p3_B4_placebo_s43_cv2,tumor,24,0.6842105263157895,0.5416666666666666,0.6046511627906976,0.8282828282828283,0.494949494949495,13,6,11,0.6842105263157895,0.5416666666666666,0.6046511627906976,0.23404255319148937,0.2127659574468085,0.21985815602836878
p3_B4_placebo_s43_cv2,lymphocyte,18,0.6875,0.6111111111111112,0.6470588235294118,0.8787878787878788,0.494949494949495,11,5,7,0.6875,0.6111111111111112,0.6470588235294118,0.1276595744680851,0.15602836879432624,0.1375886524822695
p3_B4_placebo_s43_cv2,plasma_cell,7,0.25,0.2857142857142857,0.26666666666666666,0.8888888888888888,0.494949494949495,2,6,5,0.25,0.2857142857142857,0.26666666666666666,0.02127659574468085,0.02127659574468085,0.02127659574468085
p3_B4_placebo_s43_cv2,histiocyte,7,0.25,0.14285714285714285,0.18181818181818182,0.9090909090909091,0.494949494949495,1,3,6,0.25,0.14285714285714285,0.18181818181818182,0.02127659574468085,0.02127659574468085,0.02127659574468085
p3_B4_placebo_s43_cv2,melanophage,5,0.5,0.8,0.6153846153846154,0.9494949494949495,0.494949494949495,4,4,1,0.5,0.8,0.6153846153846154,0.0851063829787234,0.0851063829787234,0.0851063829787234
p3_B4_placebo_s43_cv2,neutrophil,8,0.75,0.75,0.75,0.9595959595959596,0.494949494949495,6,2,2,0.75,0.75,0.75,0.10638297872340426,0.1276595744680851,0.11347517730496454
p3_B4_placebo_s43_cv2,stroma,10,0.5,0.3,0.375,0.898989898989899,0.494949494949495,3,3,7,0.5,0.3,0.37499999999999994,0.06382978723404255,0.06382978723404255,0.06382978723404255
p3_B4_placebo_s43_cv2,epithelium,5,0.6,0.6,0.6,0.9595959595959596,0.494949494949495,3,2,2,0.6,0.6,0.6,0.05319148936170213,0.06382978723404255,0.05673758865248227
p3_B4_placebo_s43_cv2,endothelium,7,0.23529411764705882,0.5714285714285714,0.3333333333333333,0.8383838383838383,0.494949494949495,4,13,3,0.23529411764705882,0.5714285714285714,0.3333333333333333,0.04964539007092198,0.0851063829787234,0.06028368794326241
p3_B4_placebo_s43_cv2,apoptosis,8,0.25,0.25,0.25,0.8787878787878788,0.494949494949495,2,6,7,0.25,0.2222222222222222,0.23529411764705882,0.0425531914893617,0.0425531914893617,0.0425531914893617
p3_B4_real_s17_cv0,tumor,19,0.5,0.6842105263157895,0.5777777777777777,0.7934782608695652,0.44565217391304346,13,13,6,0.5,0.6842105263157895,0.5777777777777778,0.22826086956521738,0.25,0.23188405797101452
p3_B4_real_s17_cv0,lymphocyte,13,0.5,0.5384615384615384,0.5185185185185185,0.8586956521739131,0.44565217391304346,7,7,6,0.5,0.5384615384615384,0.5185185185185186,0.14130434782608695,0.15217391304347827,0.14492753623188406
p3_B4_real_s17_cv0,plasma_cell,11,0.6,0.2727272727272727,0.375,0.8913043478260869,0.44565217391304346,3,2,8,0.6,0.2727272727272727,0.37499999999999994,0.03623188405797101,0.043478260869565216,0.0391304347826087
p3_B4_real_s17_cv0,histiocyte,7,0.3333333333333333,0.14285714285714285,0.2,0.9130434782608695,0.44565217391304346,1,2,6,0.3333333333333333,0.14285714285714285,0.2,0.021739130434782608,0.021739130434782608,0.021739130434782608
p3_B4_real_s17_cv0,melanophage,7,0.6,0.8571428571428571,0.7058823529411765,0.9456521739130435,0.44565217391304346,6,4,1,0.6,0.8571428571428571,0.7058823529411764,0.10869565217391304,0.13043478260869565,0.11594202898550723
p3_B4_real_s17_cv0,neutrophil,5,0.4,0.4,0.4,0.9347826086956522,0.44565217391304346,2,3,3,0.4,0.4,0.4000000000000001,0.03260869565217391,0.043478260869565216,0.03623188405797101
p3_B4_real_s17_cv0,stroma,6,0.18181818181818182,0.3333333333333333,0.23529411764705882,0.8586956521739131,0.44565217391304346,2,9,4,0.18181818181818182,0.3333333333333333,0.23529411764705885,0.03260869565217391,0.043478260869565216,0.03623188405797101
p3_B4_real_s17_cv0,epithelium,12,0.7142857142857143,0.4166666666666667,0.5263157894736842,0.9021739130434783,0.44565217391304346,5,2,7,0.7142857142857143,0.4166666666666667,0.5263157894736842,0.09782608695652174,0.10869565217391304,0.10144927536231883
p3_B4_real_s17_cv0,endothelium,8,0.0,0.0,0.0,0.8913043478260869,0.44565217391304346,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0
p3_B4_real_s17_cv0,apoptosis,4,0.2222222222222222,0.5,0.3076923076923077,0.9021739130434783,0.44565217391304346,2,7,2,0.2222222222222222,0.5,0.30769230769230765,0.043478260869565216,0.043478260869565216,0.043478260869565216
p3_B4_real_s17_cv1,tumor,28,0.5517241379310345,0.5714285714285714,0.5614035087719298,0.7706422018348624,0.4036697247706422,16,13,12,0.5517241379310345,0.5714285714285714,0.5614035087719299,0.2152777777777778,0.2604166666666667,0.22569444444444442
p3_B4_real_s17_cv1,lymphocyte,6,0.2857142857142857,0.3333333333333333,0.3076923076923077,0.9174311926605505,0.4036697247706422,2,5,4,0.2857142857142857,0.3333333333333333,0.30769230769230765,0.03125,0.041666666666666664,0.03472222222222222
p3_B4_real_s17_cv1,plasma_cell,6,0.0,0.0,0.0,0.926605504587156,0.4036697247706422,0,2,6,0.0,0.0,0.0,0.0,0.0,0.0
p3_B4_real_s17_cv1,histiocyte,10,0.23076923076923078,0.3,0.2608695652173913,0.8440366972477065,0.4036697247706422,3,10,7,0.23076923076923078,0.3,0.2608695652173913,0.0625,0.052083333333333336,0.05555555555555555
p3_B4_real_s17_cv1,melanophage,12,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.908256880733945,0.4036697247706422,8,6,4,0.5714285714285714,0.6666666666666666,0.6153846153846153,0.14583333333333334,0.16666666666666666,0.15277777777777776
p3_B4_real_s17_cv1,neutrophil,11,0.625,0.45454545454545453,0.5263157894736842,0.9174311926605505,0.4036697247706422,5,3,6,0.625,0.45454545454545453,0.5263157894736842,0.09027777777777778,0.10416666666666667,0.09375
p3_B4_real_s17_cv1,stroma,8,0.0,0.0,0.0,0.908256880733945,0.4036697247706422,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0
p3_B4_real_s17_cv1,epithelium,7,0.46153846153846156,0.8571428571428571,0.6,0.926605504587156,0.4036697247706422,6,7,1,0.46153846153846156,0.8571428571428571,0.6,0.11458333333333333,0.125,0.11805555555555554
p3_B4_real_s17_cv1,endothelium,9,0.1111111111111111,0.2222222222222222,0.14814814814814814,0.7889908256880734,0.4036697247706422,2,16,7,0.1111111111111111,0.2222222222222222,0.14814814814814814,0.041666666666666664,0.041666666666666664,0.041666666666666664
p3_B4_real_s17_cv1,apoptosis,12,0.6666666666666666,0.16666666666666666,0.26666666666666666,0.8990825688073395,0.4036697247706422,2,1,10,0.6666666666666666,0.16666666666666666,0.26666666666666666,0.03125,0.041666666666666664,0.03472222222222222
p3_B4_real_s17_cv2,tumor,24,0.8125,0.5416666666666666,0.65,0.8585858585858586,0.5151515151515151,13,3,11,0.8125,0.5416666666666666,0.65,0.2553191489361702,0.22340425531914893,0.23404255319148937
p3_B4_real_s17_cv2,lymphocyte,18,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.8585858585858586,0.5151515151515151,11,7,7,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.15602836879432624,0.1702127659574468,0.16170212765957445
p3_B4_real_s17_cv2,plasma_cell,7,0.16666666666666666,0.2857142857142857,0.21052631578947367,0.8484848484848485,0.5151515151515151,2,10,5,0.16666666666666666,0.2857142857142857,0.2105263157894737,0.02127659574468085,0.02127659574468085,0.02127659574468085
p3_B4_real_s17_cv2,histiocyte,7,0.25,0.2857142857142857,0.26666666666666666,0.8888888888888888,0.5151515151515151,2,6,5,0.25,0.2857142857142857,0.26666666666666666,0.0425531914893617,0.0425531914893617,0.0425531914893617
p3_B4_real_s17_cv2,melanophage,5,0.5,0.6,0.5454545454545454,0.9494949494949495,0.5151515151515151,3,3,2,0.5,0.6,0.5454545454545454,0.05319148936170213,0.06382978723404255,0.05673758865248227
