id,epoch,objective,train_CE,val_CE,train_semantic_F1,val_semantic_F1,ROI_F1,pooled_F1,accuracy,balanced_accuracy,gap,min_class_exposure,min_positive_target_head_gradient,LR
p3_A5_shuffle_s43_cv0,1,2.3335604117466855,2.0099575519561768,2.2672317028045654,0.2852128725904988,0.11821289821289822,0.027318840579710145,0.11821289821289822,0.18478260869565216,0.18274225774225775,0.1669999743776006,14,32.279261169433596,0.001
p3_A5_shuffle_s43_cv0,2,1.8245957356232863,1.5610417127609253,2.0219826698303223,0.5046389150038475,0.22274018379281535,0.04644927536231884,0.22274018379281535,0.2717391304347826,0.22079915698336752,0.28189873121103215,13,26.943874268304732,0.001
p3_A5_shuffle_s43_cv0,3,1.3799226100628192,1.2997994422912598,1.92279851436615,0.5906466624472765,0.24969053410357755,0.05398550724637681,0.24969053410357755,0.29347826086956524,0.2882790017000543,0.3409561283436989,14,16.3416272354126,0.001
p3_A5_shuffle_s43_cv0,4,1.138182053199181,1.1052476167678833,1.8815796375274658,0.6801311211311212,0.25867626626247314,0.05471014492753623,0.2586762662624732,0.30434782608695654,0.3486581839213418,0.42145485486864803,17,10.963594927507287,0.001
p3_A5_shuffle_s43_cv0,5,0.9038207897773156,0.9165545105934143,1.84329092502594,0.8002911402162944,0.30981899937008295,0.06413043478260869,0.30981899937008295,0.358695652173913,0.37755862558494135,0.4904721408462115,15,11.04785771369934,0.001
p3_A5_shuffle_s43_cv0,6,0.7291795955254481,0.7453631162643433,1.7538748979568481,0.8065346448197392,0.293023018565905,0.068768115942029,0.29302301856590496,0.391304347826087,0.3279146292304187,0.5135116262538342,12,6.902015471687684,0.001
p3_A5_shuffle_s43_cv0,7,0.6680330909215487,0.6535700559616089,1.7935388088226318,0.8474899926826872,0.29372322546346313,0.06442028985507245,0.2937232254634632,0.358695652173913,0.33359951452056713,0.5537667672192241,12,3.388912790700009,0.001
p3_A5_shuffle_s43_cv0,8,0.6170998444923987,0.6066381931304932,1.8374607563018799,0.8693832538920935,0.30305618294748726,0.05826086956521739,0.3030561829474873,0.32608695652173914,0.33651151480098845,0.5663270709446062,15,2.5130667262955715,0.001
p3_A5_shuffle_s43_cv0,9,0.4821164332903348,0.49332553148269653,1.8037333488464355,0.9005724754383728,0.34709146053539647,0.06876811594202899,0.34709146053539647,0.391304347826087,0.35817103948682893,0.5534810149029763,16,1.934395514783405,0.001
p3_A5_shuffle_s43_cv0,10,0.456500007556035,0.4163857102394104,1.864225149154663,0.911005641579307,0.3743178250321107,0.06804347826086957,0.37431782503211075,0.391304347826087,0.37681822563401507,0.5366878165471962,13,3.1299798167668857,0.001
p3_A5_shuffle_s43_cv1,1,2.2946520600643456,1.9906166791915894,2.2170021533966064,0.32198557636093667,0.15714710126474835,0.03659722222222222,0.15714710126474835,0.1926605504587156,0.23857142857142857,0.16483847509618832,13,32.199514945348106,0.001
p3_A5_shuffle_s43_cv1,2,1.941809606801777,1.7276636362075806,2.0220584869384766,0.41559335781059825,0.20829606625258798,0.04694444444444444,0.20829606625258798,0.25688073394495414,0.29269841269841274,0.20729729155801027,14,27.771711826324463,0.001
p3_A5_shuffle_s43_cv1,3,1.4869449357087698,1.464321494102478,1.9236618280410767,0.5721101379240914,0.25022547900745895,0.05833333333333333,0.250225479007459,0.29357798165137616,0.33077922077922073,0.3218846589166324,16,19.725812410053454,0.001
p3_A5_shuffle_s43_cv1,4,1.222411266796252,1.247130274772644,1.8247312307357788,0.6456328115441268,0.2904939725223701,0.0629861111111111,0.2904939725223701,0.3119266055045872,0.3327633477633477,0.3551388390217567,16,16.559862732887268,0.001
p3_A5_shuffle_s43_cv1,5,1.032806244196068,1.0771201848983765,1.7966160774230957,0.704795972014548,0.29735410788042366,0.06840277777777777,0.29735410788042366,0.3394495412844037,0.3512121212121212,0.40744186413412437,15,12.078113810221355,0.001
p3_A5_shuffle_s43_cv1,6,0.8762400066041197,0.8749666213989258,1.7283140420913696,0.7698935263255609,0.316333904191047,0.07319444444444445,0.316333904191047,0.3669724770642202,0.35073593073593073,0.45355962213451384,15,12.976366151462901,0.001
p3_A5_shuffle_s43_cv1,7,0.7624533912898358,0.7196812033653259,1.7269103527069092,0.8053420369628294,0.3365202298265178,0.07583333333333334,0.33652022982651786,0.4036697247706422,0.378001443001443,0.46882180713631155,8,9.304846075864939,0.001
p3_A5_shuffle_s43_cv1,8,0.6115068122354478,0.6444195508956909,1.777317762374878,0.8244012962432785,0.32392993479950005,0.06805555555555555,0.32392993479950005,0.3669724770642202,0.37331168831168837,0.5004713614437785,13,6.172336950021632,0.001
p3_A5_shuffle_s43_cv1,9,0.5742103276452469,0.6067073345184326,1.782935380935669,0.8659970993266389,0.3544366411863612,0.07583333333333334,0.3544366411863612,0.3944954128440367,0.39804112554112553,0.5115604581402777,12,5.3294934590657554,0.001
p3_A5_shuffle_s43_cv1,10,0.5029253912845831,0.5756769776344299,1.7975271940231323,0.8715879740073287,0.35183098107057936,0.07652777777777778,0.35183098107057936,0.3761467889908257,0.3845490620490621,0.5197569929367494,13,6.634062445682028,0.001
p3_A5_shuffle_s43_cv2,1,2.290438551214797,1.9626924991607666,2.1293704509735107,0.28930781012110934,0.1868602651703697,0.03613981762917933,0.1868602651703697,0.23232323232323232,0.23079365079365083,0.10244754495073966,15,32.16248469882541,0.001
p3_A5_shuffle_s43_cv2,2,1.8626805371906034,1.617265224456787,1.93951416015625,0.46625885513985066,0.24712215320910974,0.0475177304964539,0.24712215320910974,0.29292929292929293,0.2806349206349206,0.21913670193074092,15,19.95233497619629,0.001
p3_A5_shuffle_s43_cv2,3,1.5187088340076047,1.4633691310882568,1.9209283590316772,0.5156305350422997,0.2641928361151303,0.045744680851063826,0.2619950339173281,0.26262626262626265,0.334484126984127,0.25143769892716944,15,22.236912621392143,0.001
p3_A5_shuffle_s43_cv2,4,1.2934182633214921,1.2130424976348877,1.8679782152175903,0.6471037429375399,0.3435281385281385,0.05872340425531915,0.34170995670995674,0.36363636363636365,0.3795634920634921,0.3035756044094014,15,13.545990033583207,0.001
p3_A5_shuffle_s43_cv2,5,1.036788593180737,0.9821895956993103,1.7731398344039917,0.712706295287944,0.34607999979430537,0.06361702127659573,0.34607999979430537,0.3939393939393939,0.38583333333333336,0.3666262954936387,12,14.496762561798096,0.001
p3_A5_shuffle_s43_cv2,6,0.8685216060028741,0.9137899875640869,1.7814346551895142,0.7547897003100272,0.3566267782396815,0.05907801418439716,0.35480859642149964,0.35353535353535354,0.36170634920634914,0.39816292207034576,12,5.785318311892058,0.001
p3_A5_shuffle_s43_cv2,7,0.7769732807406146,0.7494466304779053,1.7120229005813599,0.8313408008966825,0.3842191184774305,0.06801418439716311,0.3824009366592487,0.41414141414141414,0.3986507936507936,0.447121682419252,12,10.07558171749115,0.001
p3_A5_shuffle_s43_cv2,8,0.6738006125635175,0.6286317110061646,1.7333028316497803,0.873590032479628,0.3866855366855367,0.07255319148936169,0.3866855366855367,0.43434343434343436,0.42607142857142855,0.4869044957940913,15,5.887799460154313,0.001
p3_A5_shuffle_s43_cv2,9,0.6317885304564861,0.5298256874084473,1.6815128326416016,0.9009536000740169,0.3750782786953,0.06872340425531914,0.3750782786953,0.43434343434343436,0.40206349206349207,0.5258753213787168,14,7.097515021051679,0.001
p3_A5_shuffle_s43_cv2,10,0.4312391897932214,0.48612725734710693,1.6617915630340576,0.9303448473292105,0.44356286128731953,0.07695035460992908,0.4425102297083721,0.46464646464646464,0.46706349206349207,0.486781986041891,13,6.473418698228639,0.001
p3_A6_placebo_s17_cv0,1,2.2146945274793186,2.0620477199554443,2.197856903076172,0.27978840903676483,0.11458614484930274,0.03057971014492754,0.11458614484930274,0.1956521739130435,0.20070263070263072,0.1652022641874621,13,1.9443162221174974,0.001
p3_A6_placebo_s17_cv0,2,1.9367382709796612,1.8288663625717163,2.0981314182281494,0.3870223084611447,0.19026448461932333,0.039637681159420284,0.19026448461932333,0.25,0.23583653188916345,0.1967578238418214,10,3.7747860034306844,0.001
p3_A6_placebo_s17_cv0,3,1.8285020406429584,1.6272673606872559,1.9809973239898682,0.4538049211254151,0.250396971449603,0.05398550724637681,0.2503969714496031,0.32608695652173914,0.30956587272376745,0.2034079496758121,15,4.63601229985555,0.001
p3_A6_placebo_s17_cv0,4,1.5333969042851374,1.542521357536316,1.9686172008514404,0.5640561330005001,0.2171220159151194,0.048478260869565214,0.2171220159151194,0.2826086956521739,0.2772720700352279,0.3469341170853807,15,5.813562414862893,0.001
p3_A6_placebo_s17_cv0,5,1.4266960254082313,1.3497846126556396,1.9105560779571533,0.6184388078151614,0.23978825827109582,0.05050724637681159,0.23978825827109582,0.2826086956521739,0.324923585186743,0.3786505495440655,14,4.396152470793043,0.001
p3_A6_placebo_s17_cv0,6,1.1847393329326923,1.125110387802124,1.7895010709762573,0.6957052953886125,0.33203254545965544,0.063768115942029,0.33203254545965544,0.358695652173913,0.36530522109469477,0.36367274992895704,17,4.816209375858307,0.001
p3_A6_placebo_s17_cv0,7,1.012134313583374,0.9780988693237305,1.7226296663284302,0.7790171992758199,0.33341647241647243,0.07101449275362319,0.33341647241647243,0.391304347826087,0.36442553060974114,0.4456007268593475,9,4.439220229784648,0.001
p3_A6_placebo_s17_cv0,8,0.9365680676240188,0.8792786002159119,1.7141839265823364,0.8254901979101886,0.3156236444421029,0.0681159420289855,0.31562364444210284,0.3804347826086957,0.3820859403754141,0.5098665534680857,12,3.295777569214503,0.001
p3_A6_placebo_s17_cv0,9,0.7200089922318091,0.7547674179077148,1.7268273830413818,0.815803613489105,0.3812369026322515,0.0731159420289855,0.3812369026322515,0.42391304347826086,0.40794626426205377,0.4345667108568535,17,3.3925408720970154,0.001
p3_A6_placebo_s17_cv0,10,0.7238654219187223,0.6382838487625122,1.67827570438385,0.8546836083715783,0.4059073842302879,0.0771014492753623,0.4059073842302879,0.44565217391304346,0.40983713654766285,0.4487762241412904,14,3.4764901399612427,0.001
p3_A6_placebo_s17_cv1,1,2.231769921267844,2.0926294326782227,2.2283596992492676,0.17203020450699444,0.1372015267329325,0.03513888888888889,0.1372015267329325,0.1834862385321101,0.16899350649350647,0.03482867777406193,10,1.8108972549438476,0.001
p3_A6_placebo_s17_cv1,2,2.0585856955713004,1.8598532676696777,2.10634446144104,0.37749326455975274,0.18154040404040406,0.05159722222222222,0.18154040404040403,0.27522935779816515,0.2630411255411255,0.19595286051934868,8,3.02210533618927,0.001
p3_A6_placebo_s17_cv1,3,1.7153063538186837,1.6323823928833008,2.0334620475769043,0.5521908505540581,0.26479443329288527,0.06645833333333333,0.26479443329288527,0.3302752293577982,0.34360389610389613,0.2873964172611729,12,4.010836226599557,0.001
p3_A6_placebo_s17_cv1,4,1.5123657487449846,1.3921003341674805,1.9633023738861084,0.6492915779050892,0.2641870387871793,0.06493055555555555,0.26418703878717925,0.3211009174311927,0.31942640692640695,0.38510453911790987,10,4.758488037369468,0.001
p3_A6_placebo_s17_cv1,5,1.2337589688326052,1.2000463008880615,1.8411295413970947,0.7226490496329199,0.2797542242703533,0.06798611111111111,0.2797542242703533,0.3486238532110092,0.3183441558441559,0.4428948253625666,14,4.46705046452974,0.001
p3_A6_placebo_s17_cv1,6,1.0608152250968974,1.0091863870620728,1.8097500801086426,0.7311329365079365,0.29262527896124974,0.07597222222222219,0.2926252789612498,0.4036697247706422,0.36796536796536794,0.4385076575466868,13,3.1872214135669528,0.001
p3_A6_placebo_s17_cv1,7,0.8940169936075261,0.9009814858436584,1.8274096250534058,0.8061014134909172,0.27365663406735613,0.06694444444444445,0.27365663406735613,0.3486238532110092,0.3288311688311688,0.5324447794235612,13,4.967365195876674,0.001
p3_A6_placebo_s17_cv1,8,0.7551466313956295,0.8128094673156738,1.8472729921340942,0.8040170284247642,0.3070814514083512,0.06972222222222223,0.30708145140835125,0.3577981651376147,0.35990259740259745,0.496935577016413,13,5.275314983568694,0.001
p3_A6_placebo_s17_cv1,9,0.7168968369823476,0.7620309591293335,1.8013014793395996,0.8182533052507888,0.31626231571712204,0.07479166666666667,0.31626231571712204,0.3669724770642202,0.3558513708513708,0.5019909895336667,15,5.091874801450306,0.001
p3_A6_placebo_s17_cv1,10,0.62775270913908,0.6787811517715454,1.7511451244354248,0.8585425690936445,0.3318801477657849,0.07999999999999999,0.3318801477657849,0.42201834862385323,0.3589430014430014,0.5266624213278596,13,2.82139337192411,0.001
p3_A6_placebo_s17_cv2,1,2.258958884139559,2.1252481937408447,2.2317655086517334,0.2726005388665653,0.13665831244778612,0.02673758865248227,0.13665831244778612,0.15151515151515152,0.21428571428571427,0.1359422264187792,17,1.9298059577527253,0.001
p3_A6_placebo_s17_cv2,2,2.0491378959731676,1.8935898542404175,2.1867873668670654,0.40066344343384197,0.17245362732750308,0.036170212765957444,0.1706354455093213,0.1919191919191919,0.30785714285714283,0.2282098161063389,16,3.255833727972848,0.001
p3_A6_placebo_s17_cv2,3,1.7740628962493061,1.7391279935836792,2.10398530960083,0.4935249338032336,0.2671522717049033,0.048226950354609915,0.2664169775872562,0.2828282828282828,0.35119047619047616,0.2263726620983303,14,4.198699569702148,0.001
p3_A6_placebo_s17_cv2,4,1.5369699653701403,1.4743446111679077,1.9619760513305664,0.5893408876242534,0.3149936143039591,0.05737588652482269,0.3144088189823217,0.32323232323232326,0.383531746031746,0.2743472733202943,15,4.9023174110211825,0.001
p3_A6_placebo_s17_cv2,5,1.3618865238493354,1.2932401895523071,1.8928853273391724,0.6864042994972787,0.3821196347512137,0.07113475177304965,0.38172437783421764,0.40404040404040403,0.42932539682539683,0.30428466474606497,16,4.13359808921814,0.001
p3_A6_placebo_s17_cv2,6,1.2537995051981798,1.1284493207931519,1.8037300109863281,0.7291467395278647,0.42113443640483494,0.0775177304964539,0.42030110307150154,0.4444444444444444,0.46333333333333326,0.30801230312302974,16,4.838865690761143,0.001
p3_A6_placebo_s17_cv2,7,1.0758143085152356,1.030863642692566,1.8126919269561768,0.7657361129071656,0.41101049535260065,0.07397163120567377,0.4094953438374492,0.42424242424242425,0.4447222222222222,0.35472561755456494,17,4.7822512805461885,0.001
p3_A6_placebo_s17_cv2,8,0.9515319356870888,0.8754334449768066,1.7275084257125854,0.8259940371520272,0.44306755072884113,0.08347517730496454,0.44084532850661884,0.48484848484848486,0.48281746031746026,0.3829264864231861,11,3.7557394434424007,0.001
p3_A6_placebo_s17_cv2,9,0.8523558232914749,0.7229419946670532,1.6517385244369507,0.8720461421713545,0.4757372039724981,0.08531914893617021,0.47391902215431625,0.5050505050505051,0.48984126984126986,0.3963089381988564,15,4.819176554679871,0.001
p3_A6_placebo_s17_cv2,10,0.7350500653039164,0.6729648113250732,1.6852153539657593,0.9052938236639815,0.409311764640082,0.07680851063829787,0.406281461609779,0.46464646464646464,0.43805555555555553,0.49598205902389947,13,4.781263709068298,0.001
p3_A6_placebo_s29_cv0,1,2.2778867941636305,2.0896475315093994,2.1923859119415283,0.22784425962850535,0.14042073275124123,0.03152173913043478,0.14042073275124123,0.18478260869565216,0.23186331212647002,0.08742352687726412,14,1.779625830196199,0.001
p3_A6_placebo_s29_cv0,2,2.017665899716891,1.9266254901885986,2.119485378265381,0.40086250755030883,0.2387252053696654,0.05398550724637681,0.2387252053696654,0.29347826086956524,0.36004329004329005,0.16213730218064343,15,3.0548864901065826,0.001
p3_A6_placebo_s29_cv0,3,1.7109647805874164,1.7269409894943237,2.011841297149658,0.4627671220459793,0.23720161841554033,0.051159420289855075,0.23720161841554033,0.30434782608695654,0.3448701298701299,0.22556550363043898,13,3.7576304806603327,0.001
p3_A6_placebo_s29_cv0,4,1.4959450043164766,1.4735544919967651,1.9028313159942627,0.5812199083171586,0.2737170685912105,0.055217391304347815,0.2737170685912105,0.31521739130434784,0.3631768231768232,0.30750283972594816,11,4.182202201140554,0.001
p3_A6_placebo_s29_cv0,5,1.3511548684193537,1.3248710632324219,1.946803092956543,0.647213647671047,0.272828943373083,0.05144927536231884,0.27282894337308305,0.29347826086956524,0.3688021189336979,0.37438470429796405,14,4.036119520664215,0.001
p3_A6_placebo_s29_cv0,6,1.1131578592153697,1.1522122621536255,1.7869089841842651,0.6672903703139068,0.31368989631058597,0.06079710144927536,0.31368989631058597,0.34782608695652173,0.38743690520006313,0.35360047400332084,11,3.2379674196243284,0.001
p3_A6_placebo_s29_cv0,7,1.0454269968546355,1.025345802307129,1.655666470527649,0.711063343841851,0.35101491101491095,0.0694927536231884,0.35101491101491106,0.391304347826087,0.3780408188302925,0.36004843282694005,13,2.8882175173078264,0.001
p3_A6_placebo_s29_cv0,8,0.9014735496961154,0.8937479257583618,1.662641167640686,0.788122687363397,0.37850802957881,0.07818840579710144,0.37850802957881,0.43478260869565216,0.430051308340782,0.40961465778458694,14,2.6827229489298428,0.001
p3_A6_placebo_s29_cv0,9,0.8302451234597427,0.8606935143470764,1.8396835327148438,0.7905921123865643,0.3356527546261237,0.06188405797101448,0.33565275462612376,0.358695652173913,0.3829267662162399,0.45493935776044064,16,2.964935740828514,0.001
p3_A6_placebo_s29_cv0,10,0.7235875313098614,0.7432640790939331,1.758946180343628,0.8293897828069927,0.335389237199582,0.06333333333333332,0.3353892371995821,0.358695652173913,0.4039180994444152,0.4940005456074107,14,2.5795420929789543,0.001
p3_A6_placebo_s29_cv1,1,2.2730351155965116,2.0673365592956543,2.1719613075256348,0.30372874018182944,0.17746100759144237,0.046527777777777765,0.1774610075914424,0.23853211009174313,0.2511904761904762,0.12626773259038707,15,1.5246330872178078,0.001
p3_A6_placebo_s29_cv1,2,1.9555840922899896,1.8537019491195679,2.1424474716186523,0.3645988078705903,0.22257911262728708,0.04652777777777777,0.22257911262728708,0.23853211009174313,0.26572871572871576,0.1420196952433032,14,2.772785924375057,0.001
p3_A6_placebo_s29_cv1,3,1.6957607955832756,1.610971450805664,2.0647714138031006,0.540480202495629,0.24911877394636014,0.0586111111111111,0.24911877394636014,0.30275229357798167,0.34610389610389614,0.29136142854926883,15,3.920481527552885,0.001
p3_A6_placebo_s29_cv1,4,1.407352826358136,1.3723814487457275,1.95029878616333,0.6506323665468325,0.25833765268547876,0.05826388888888889,0.25833765268547876,0.30275229357798167,0.3415367965367965,0.3922947138613538,13,5.025890602784998,0.001
p3_A6_placebo_s29_cv1,5,1.1980738901967154,1.2703733444213867,1.8653253316879272,0.649905125762855,0.3241960219202782,0.07326388888888888,0.32419602192027824,0.3669724770642202,0.3955808080808081,0.3257091038425768,11,5.329645970288445,0.001
p3_A6_placebo_s29_cv1,6,1.091678679925609,1.1524629592895508,1.7877432107925415,0.6477365281777047,0.3031472751702307,0.07180555555555554,0.30314727517023066,0.3669724770642202,0.35284271284271285,0.34458925300747395,10,4.889171290397644,0.001
p3_A6_placebo_s29_cv1,7,0.8667142363118876,0.9729639887809753,1.807862401008606,0.7292580531603808,0.31380204139735673,0.07180555555555555,0.3138020413973568,0.3669724770642202,0.3792712842712843,0.4154560117630241,13,3.1355221271514893,0.001
p3_A6_placebo_s29_cv1,8,0.7876569990712311,0.8834472894668579,1.8907784223556519,0.7540989084007144,0.30691854122888607,0.06958333333333333,0.30691854122888607,0.3486238532110092,0.3816089466089466,0.4471803671718283,12,4.567713092355167,0.001
p3_A6_placebo_s29_cv1,9,0.8113272639469327,0.7492960095405579,1.82179856300354,0.8147690614911978,0.30354367738532895,0.07340277777777778,0.30354367738532895,0.3577981651376147,0.3644733044733045,0.5112253841058688,14,3.805063934553237,0.001
p3_A6_placebo_s29_cv1,10,0.645062132655638,0.7143606543540955,1.8309791088104248,0.8072947871653003,0.3482369125127746,0.07715277777777776,0.3482369125127746,0.3853211009174312,0.390501443001443,0.45905787465252573,9,1.8933345535222221,0.001
p3_A6_placebo_s29_cv2,1,2.2319947048206235,2.1156132221221924,2.221829414367676,0.2713874680306905,0.19846509671993273,0.04111448834853089,0.19777544154751892,0.2727272727272727,0.2924206349206349,0.0729223713107578,12,1.9506238222122192,0.001
p3_A6_placebo_s29_cv2,2,1.9460651862680616,1.8221509456634521,2.0557353496551514,0.4097968043415589,0.29472871572871573,0.04992907801418439,0.2938953823953824,0.30303030303030304,0.37515873015873014,0.11506808861284318,15,3.422954946756363,0.001
p3_A6_placebo_s29_cv2,3,1.7255754731780855,1.5456581115722656,1.8800238370895386,0.5918735253528488,0.39658616826303483,0.06907801418439716,0.394767986444853,0.41414141414141414,0.431031746031746,0.19528735708981393,12,4.230259677638179,0.001
p3_A6_placebo_s29_cv2,4,1.4554261461419253,1.350329041481018,1.7977337837219238,0.6559698552381479,0.39260111061968644,0.06439716312056738,0.3920747948302128,0.3939393939393939,0.4386111111111111,0.26336874461846144,17,5.235686347598121,0.001
p3_A6_placebo_s29_cv2,5,1.2704562957014018,1.2467237710952759,1.7903995513916016,0.6148380953708843,0.31034558034558035,0.05092198581560283,0.309512247012247,0.3333333333333333,0.3981746031746032,0.30449251502530394,13,5.660684430080911,0.001
p3_A6_placebo_s29_cv2,6,1.1138388493760902,1.0594761371612549,1.7204012870788574,0.7534780608848272,0.3973844142534845,0.07191489361702127,0.3962855131545834,0.43434343434343436,0.45126984126984127,0.3560936466313427,15,4.039477372169495,0.001
p3_A6_placebo_s29_cv2,7,0.8794526955974635,1.0301865339279175,1.7959121465682983,0.7288917156216579,0.34748917748917746,0.05709219858156028,0.34665584415584416,0.32323232323232326,0.42388888888888887,0.38140253813248043,8,3.523756796121597,0.001
p3_A6_placebo_s29_cv2,8,0.9148886524029632,0.9023732542991638,1.6892369985580444,0.7682583176777424,0.37766899766899764,0.06304964539007092,0.37615384615384617,0.36363636363636365,0.43194444444444446,0.3905893200087448,15,6.273045802116394,0.001
p3_A6_placebo_s29_cv2,9,0.7972150934276296,0.7522479891777039,1.580130696296692,0.8395231619828909,0.4970345851184456,0.09283687943262411,0.4948123628962235,0.5555555555555556,0.5265079365079365,0.3424885768644453,10,3.1554978251457215,0.001
p3_A6_placebo_s29_cv2,10,0.7047812063895648,0.6346381306648254,1.5779154300689697,0.8718452636741922,0.46566112808759874,0.08425531914893616,0.46437907680554746,0.5151515151515151,0.4961111111111111,0.4061841355865935,13,3.0980815040437797,0.001
p3_A6_placebo_s43_cv0,1,2.2602155758784366,2.166962146759033,2.2686150074005127,0.22049498327759193,0.13133221850613155,0.03333333333333333,0.13133221850613155,0.20652173913043478,0.23543956043956044,0.08916276477146037,14,1.8826634243682578,0.001
p3_A6_placebo_s43_cv0,2,2.012080403474661,1.897898554801941,2.065539598464966,0.3383052210390711,0.15908496732026145,0.040289855072463764,0.15908496732026142,0.2391304347826087,0.23345820845820847,0.17922025371880967,13,3.1030173015594484,0.001
p3_A6_placebo_s43_cv0,3,1.7206919284967275,1.6273925304412842,1.9125365018844604,0.4984054340980134,0.31863954758691604,0.06840579710144926,0.31863954758691604,0.3804347826086957,0.34277266593056066,0.17976588651109737,14,3.7616505189375444,0.001
p3_A6_placebo_s43_cv0,4,1.4894910408900335,1.481539249420166,1.9186222553253174,0.5241256775575271,0.29031676598296513,0.061956521739130424,0.29031676598296513,0.34782608695652173,0.36029488055803843,0.23380891157456202,17,3.9371228919309726,0.001
p3_A6_placebo_s43_cv0,5,1.264824702189519,1.3200448751449585,1.8920868635177612,0.5905152069629119,0.212549457710748,0.04833333333333333,0.212549457710748,0.29347826086956524,0.3008241758241758,0.3779657492521639,15,4.058297897640028,0.001
p3_A6_placebo_s43_cv0,6,1.0799456513845003,1.1703046560287476,1.8277360200881958,0.625786650992271,0.25114624505928856,0.055362318840579704,0.25114624505928856,0.32608695652173914,0.32637713164028953,0.3746404059329825,12,3.742752350293673,0.001
p3_A6_placebo_s43_cv0,7,1.0755509504905114,1.0238736867904663,1.8121908903121948,0.7193196146649133,0.2800865800865801,0.061956521739130424,0.2800865800865801,0.34782608695652173,0.3470549625812784,0.43923303457833324,12,3.119575073844508,0.001
p3_A6_placebo_s43_cv0,8,0.9652440823041476,0.9630029201507568,1.8460007905960083,0.7860013361930722,0.26422731857514464,0.055434782608695644,0.2642273185751447,0.31521739130434784,0.3377074679706259,0.5217740176179275,15,3.2057196717513237,0.001
p3_A6_placebo_s43_cv0,9,0.8024605971116286,0.8265304565429688,1.7540534734725952,0.8191802616274251,0.31516722408026754,0.06623188405797101,0.31516722408026754,0.3695652173913043,0.35164221743169116,0.5040130375471575,16,2.5207222274371555,0.001
p3_A6_placebo_s43_cv0,10,0.7421391331232511,0.7024911046028137,1.7311896085739136,0.8461587011750702,0.3240838472336655,0.06985507246376811,0.32408384723366546,0.391304347826087,0.3518157281315176,0.5220748539414046,13,3.1498745817404528,0.001
p3_A6_placebo_s43_cv1,1,2.247404219592429,2.100980758666992,2.2440783977508545,0.34901221006611977,0.18525433257140572,0.04513888888888889,0.18525433257140572,0.21100917431192662,0.2725,0.16375787749471404,13,1.6740803264436268,0.001
p3_A6_placebo_s43_cv1,2,1.9873730499706967,1.8554977178573608,2.1801064014434814,0.40026118326118326,0.1385257439679613,0.03680555555555555,0.13852574396796133,0.1743119266055046,0.21631313131313132,0.26173543929322196,14,2.9012669457329645,0.001
p3_A6_placebo_s43_cv1,3,1.6445511136379543,1.6215378046035767,2.104252338409424,0.4879189312255673,0.17873257189895558,0.04652777777777778,0.17873257189895558,0.22018348623853212,0.2618037518037518,0.3091863593266117,16,3.6546680676309684,0.001
p3_A6_placebo_s43_cv1,4,1.451367014989803,1.3918002843856812,1.975287675857544,0.6212887631153886,0.20998737373737372,0.052083333333333336,0.20998737373737372,0.24770642201834864,0.27302308802308806,0.41130138937801486,16,4.230222105979919,0.001
p3_A6_placebo_s43_cv1,5,1.2351227256015958,1.2453664541244507,1.9385000467300415,0.6795675342922928,0.2681628134507391,0.06145833333333334,0.2681628134507391,0.3211009174311927,0.33405483405483405,0.41140472084155366,15,4.536424670900617,0.001
p3_A6_placebo_s43_cv1,6,1.0682464703839487,1.0624332427978516,1.844222068786621,0.7730016935102932,0.3177506615549446,0.07701388888888888,0.3177506615549446,0.41284403669724773,0.3767316017316017,0.45525103195534866,15,5.282932205633684,0.001
p3_A6_placebo_s43_cv1,7,0.9309360587784133,0.8977487087249756,1.8358865976333618,0.7583383013200458,0.3113787878787878,0.0753472222222222,0.31137878787878787,0.3944954128440367,0.3522077922077922,0.44695951344125795,8,4.563217791227194,0.001
p3_A6_placebo_s43_cv1,8,0.8004421257847891,0.7955453395843506,1.8421343564987183,0.788595049962737,0.29582794017576625,0.07291666666666666,0.2958279401757663,0.3761467889908257,0.34066378066378067,0.49276710978697075,13,3.5342375671162323,0.001
p3_A6_placebo_s43_cv1,9,0.7183417927532296,0.7324066162109375,1.8444968461990356,0.8229365282276776,0.2794467535297872,0.0642361111111111,0.2794467535297872,0.3302752293577982,0.29315295815295817,0.5434897746978904,12,4.153839980854707,0.001
p3_A6_placebo_s43_cv1,10,0.6781576116671737,0.7235586643218994,1.9286937713623047,0.8426481777664436,0.31233172624476974,0.06486111111111112,0.31233172624476974,0.3211009174311927,0.32453823953823957,0.5303164515216738,13,4.441901280599482,0.001
p3_A6_placebo_s43_cv2,1,2.2457055748991706,2.0011255741119385,2.1431171894073486,0.34260158499339655,0.22737332842595998,0.04124113475177305,0.22737332842596003,0.29292929292929293,0.3057142857142857,0.11522825656743657,15,1.9269535484768094,0.001
p3_A6_placebo_s43_cv2,2,1.9899582168949184,1.794963002204895,2.102510452270508,0.4821361926950164,0.26399318769086205,0.04680851063829787,0.2639931876908621,0.2828282828282828,0.3612301587301588,0.21814300500415434,15,3.250121279766685,0.001
p3_A6_placebo_s43_cv2,3,1.6261207962510598,1.570650577545166,2.007089376449585,0.508935084481514,0.25807778574082924,0.04539007092198581,0.25807778574082924,0.2828282828282828,0.36944444444444446,0.2508572987406848,15,4.129922759532929,0.001
