prompt,run_id,seed,fold,epoch,split,class_name,support,predicted,precision,recall,f1,TP,FP,FN,dominant_confusion,class_diagnostics
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,5,train,neutrophil,12,12,0.9166666666666666,0.9166666666666666,0.9166666666666666,11,1,1,"[[""tumor"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,5,train,stroma,16,18,0.7777777777777778,0.875,0.8235294117647058,14,4,2,"[[""histiocyte"",1],[""neutrophil"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,5,train,epithelium,14,20,0.65,0.9285714285714286,0.7647058823529411,13,7,1,"[[""tumor"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,5,train,endothelium,13,11,0.9090909090909091,0.7692307692307693,0.8333333333333334,10,1,3,"[[""melanophage"",1],[""epithelium"",1],[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,5,train,apoptosis,14,15,0.6666666666666666,0.7142857142857143,0.6896551724137931,10,5,4,"[[""histiocyte"",2],[""tumor"",1],[""stroma"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,5,val,tumor,39,35,0.6285714285714286,0.5641025641025641,0.5945945945945946,22,13,17,"[[""epithelium"",4],[""apoptosis"",4],[""stroma"",3],[""melanophage"",2],[""lymphocyte"",1],[""plasma_cell"",1],[""neutrophil"",1],[""endothelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,5,val,lymphocyte,15,3,0.0,0.0,0.0,0,3,15,"[[""histiocyte"",5],[""tumor"",3],[""plasma_cell"",2],[""melanophage"",2],[""stroma"",2],[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,5,val,plasma_cell,6,5,0.4,0.3333333333333333,0.36363636363636365,2,3,4,"[[""melanophage"",2],[""lymphocyte"",1],[""neutrophil"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,5,val,histiocyte,9,9,0.1111111111111111,0.1111111111111111,0.1111111111111111,1,8,8,"[[""melanophage"",3],[""tumor"",2],[""lymphocyte"",1],[""endothelium"",1],[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,5,val,melanophage,8,16,0.375,0.75,0.5,6,10,2,"[[""tumor"",1],[""stroma"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,5,val,neutrophil,5,6,0.5,0.6,0.5454545454545454,3,3,2,"[[""tumor"",1],[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,5,val,stroma,6,11,0.2727272727272727,0.5,0.35294117647058826,3,8,3,"[[""histiocyte"",2],[""melanophage"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,5,val,epithelium,7,9,0.5555555555555556,0.7142857142857143,0.625,5,4,2,"[[""stroma"",1],[""endothelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,5,val,endothelium,6,6,0.5,0.5,0.5,3,3,3,"[[""tumor"",1],[""histiocyte"",1],[""stroma"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,5,val,apoptosis,6,7,0.0,0.0,0.0,0,7,6,"[[""tumor"",5],[""neutrophil"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,6,train,tumor,71,45,0.9555555555555556,0.6056338028169014,0.7413793103448276,43,2,28,"[[""melanophage"",9],[""apoptosis"",7],[""lymphocyte"",3],[""stroma"",2],[""epithelium"",2],[""endothelium"",2],[""plasma_cell"",1],[""histiocyte"",1],[""neutrophil"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,6,train,lymphocyte,37,34,0.8235294117647058,0.7567567567567568,0.7887323943661971,28,6,9,"[[""plasma_cell"",2],[""epithelium"",2],[""apoptosis"",2],[""histiocyte"",1],[""stroma"",1],[""endothelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,6,train,plasma_cell,14,15,0.8,0.8571428571428571,0.8275862068965517,12,3,2,"[[""lymphocyte"",1],[""melanophage"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,6,train,histiocyte,17,17,0.8823529411764706,0.8823529411764706,0.8823529411764706,15,2,2,"[[""lymphocyte"",2]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,6,train,melanophage,12,23,0.5217391304347826,1.0,0.6857142857142857,12,11,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,6,train,neutrophil,12,14,0.8571428571428571,1.0,0.9230769230769231,12,2,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,6,train,stroma,16,18,0.8333333333333334,0.9375,0.8823529411764706,15,3,1,"[[""neutrophil"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,6,train,epithelium,14,17,0.7647058823529411,0.9285714285714286,0.8387096774193549,13,4,1,"[[""tumor"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,6,train,endothelium,13,14,0.7857142857142857,0.8461538461538461,0.8148148148148148,11,3,2,"[[""melanophage"",1],[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,6,train,apoptosis,14,23,0.5652173913043478,0.9285714285714286,0.7027027027027027,13,10,1,"[[""tumor"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,6,val,tumor,39,24,0.7083333333333334,0.4358974358974359,0.5396825396825397,17,7,22,"[[""apoptosis"",8],[""epithelium"",4],[""stroma"",3],[""melanophage"",2],[""neutrophil"",2],[""lymphocyte"",1],[""plasma_cell"",1],[""endothelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,6,val,lymphocyte,15,4,0.25,0.06666666666666667,0.10526315789473684,1,3,14,"[[""plasma_cell"",3],[""histiocyte"",3],[""tumor"",2],[""melanophage"",2],[""stroma"",2],[""endothelium"",1],[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,6,val,plasma_cell,6,7,0.2857142857142857,0.3333333333333333,0.3076923076923077,2,5,4,"[[""apoptosis"",2],[""lymphocyte"",1],[""melanophage"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,6,val,histiocyte,9,6,0.16666666666666666,0.1111111111111111,0.13333333333333333,1,5,8,"[[""melanophage"",3],[""tumor"",2],[""lymphocyte"",1],[""endothelium"",1],[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,6,val,melanophage,8,15,0.4,0.75,0.5217391304347826,6,9,2,"[[""plasma_cell"",1],[""stroma"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,6,val,neutrophil,5,10,0.4,0.8,0.5333333333333333,4,6,1,"[[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,6,val,stroma,6,10,0.3,0.5,0.375,3,7,3,"[[""histiocyte"",2],[""melanophage"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,6,val,epithelium,7,9,0.5555555555555556,0.7142857142857143,0.625,5,4,2,"[[""endothelium"",2]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,6,val,endothelium,6,8,0.375,0.5,0.42857142857142855,3,5,3,"[[""tumor"",1],[""neutrophil"",1],[""stroma"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,6,val,apoptosis,6,14,0.07142857142857142,0.16666666666666666,0.1,1,13,5,"[[""neutrophil"",3],[""tumor"",2]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,7,train,tumor,71,60,0.9666666666666667,0.8169014084507042,0.8854961832061069,58,2,13,"[[""lymphocyte"",3],[""apoptosis"",3],[""stroma"",2],[""plasma_cell"",1],[""melanophage"",1],[""neutrophil"",1],[""epithelium"",1],[""endothelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,7,train,lymphocyte,37,40,0.825,0.8918918918918919,0.8571428571428571,33,7,4,"[[""epithelium"",2],[""plasma_cell"",1],[""stroma"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,7,train,plasma_cell,14,15,0.8666666666666667,0.9285714285714286,0.896551724137931,13,2,1,"[[""lymphocyte"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,7,train,histiocyte,17,14,1.0,0.8235294117647058,0.9032258064516129,14,0,3,"[[""lymphocyte"",3]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,7,train,melanophage,12,13,0.9230769230769231,1.0,0.96,12,1,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,7,train,neutrophil,12,13,0.9230769230769231,1.0,0.96,12,1,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,7,train,stroma,16,19,0.8421052631578947,1.0,0.9142857142857143,16,3,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,7,train,epithelium,14,16,0.8125,0.9285714285714286,0.8666666666666667,13,3,1,"[[""tumor"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,7,train,endothelium,13,14,0.9285714285714286,1.0,0.9629629629629629,13,1,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,7,train,apoptosis,14,16,0.8125,0.9285714285714286,0.8666666666666667,13,3,1,"[[""tumor"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,7,val,tumor,39,37,0.6756756756756757,0.6410256410256411,0.6578947368421053,25,12,14,"[[""stroma"",3],[""apoptosis"",3],[""neutrophil"",2],[""epithelium"",2],[""lymphocyte"",1],[""plasma_cell"",1],[""melanophage"",1],[""endothelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,7,val,lymphocyte,15,7,0.5714285714285714,0.26666666666666666,0.36363636363636365,4,3,11,"[[""plasma_cell"",3],[""tumor"",2],[""stroma"",2],[""histiocyte"",1],[""melanophage"",1],[""endothelium"",1],[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,7,val,plasma_cell,6,7,0.2857142857142857,0.3333333333333333,0.3076923076923077,2,5,4,"[[""tumor"",1],[""lymphocyte"",1],[""melanophage"",1],[""neutrophil"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,7,val,histiocyte,9,4,0.5,0.2222222222222222,0.3076923076923077,2,2,7,"[[""tumor"",2],[""melanophage"",2],[""lymphocyte"",1],[""neutrophil"",1],[""endothelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,7,val,melanophage,8,10,0.5,0.625,0.5555555555555556,5,5,3,"[[""tumor"",1],[""plasma_cell"",1],[""stroma"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,7,val,neutrophil,5,13,0.38461538461538464,1.0,0.5555555555555556,5,8,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,7,val,stroma,6,10,0.4,0.6666666666666666,0.5,4,6,2,"[[""tumor"",1],[""endothelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,7,val,epithelium,7,6,0.6666666666666666,0.5714285714285714,0.6153846153846154,4,2,3,"[[""endothelium"",2],[""tumor"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,7,val,endothelium,6,9,0.3333333333333333,0.5,0.4,3,6,3,"[[""tumor"",1],[""histiocyte"",1],[""neutrophil"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,7,val,apoptosis,6,4,0.0,0.0,0.0,0,4,6,"[[""tumor"",3],[""neutrophil"",3]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,8,train,tumor,71,59,0.9830508474576272,0.8169014084507042,0.8923076923076924,58,1,13,"[[""lymphocyte"",3],[""apoptosis"",3],[""stroma"",2],[""plasma_cell"",1],[""melanophage"",1],[""neutrophil"",1],[""epithelium"",1],[""endothelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,8,train,lymphocyte,37,33,0.8787878787878788,0.7837837837837838,0.8285714285714286,29,4,8,"[[""histiocyte"",3],[""plasma_cell"",2],[""stroma"",2],[""epithelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,8,train,plasma_cell,14,17,0.8235294117647058,1.0,0.9032258064516129,14,3,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,8,train,histiocyte,17,19,0.8421052631578947,0.9411764705882353,0.8888888888888888,16,3,1,"[[""lymphocyte"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,8,train,melanophage,12,13,0.9230769230769231,1.0,0.96,12,1,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,8,train,neutrophil,12,13,0.9230769230769231,1.0,0.96,12,1,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,8,train,stroma,16,20,0.8,1.0,0.8888888888888888,16,4,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,8,train,epithelium,14,15,0.8666666666666667,0.9285714285714286,0.896551724137931,13,2,1,"[[""tumor"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,8,train,endothelium,13,14,0.9285714285714286,1.0,0.9629629629629629,13,1,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,8,train,apoptosis,14,17,0.8235294117647058,1.0,0.9032258064516129,14,3,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,8,val,tumor,39,34,0.7352941176470589,0.6410256410256411,0.684931506849315,25,9,14,"[[""stroma"",3],[""apoptosis"",3],[""lymphocyte"",2],[""epithelium"",2],[""plasma_cell"",1],[""melanophage"",1],[""neutrophil"",1],[""endothelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,8,val,lymphocyte,15,4,0.25,0.06666666666666667,0.10526315789473684,1,3,14,"[[""plasma_cell"",4],[""histiocyte"",4],[""stroma"",3],[""tumor"",2],[""melanophage"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,8,val,plasma_cell,6,10,0.3,0.5,0.375,3,7,3,"[[""histiocyte"",1],[""melanophage"",1],[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,8,val,histiocyte,9,10,0.2,0.2222222222222222,0.21052631578947367,2,8,7,"[[""tumor"",2],[""melanophage"",2],[""lymphocyte"",1],[""stroma"",1],[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,8,val,melanophage,8,11,0.5454545454545454,0.75,0.631578947368421,6,5,2,"[[""plasma_cell"",1],[""stroma"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,8,val,neutrophil,5,8,0.375,0.6,0.46153846153846156,3,5,2,"[[""plasma_cell"",1],[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,8,val,stroma,6,14,0.2857142857142857,0.6666666666666666,0.4,4,10,2,"[[""tumor"",1],[""histiocyte"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,8,val,epithelium,7,6,0.6666666666666666,0.5714285714285714,0.6153846153846154,4,2,3,"[[""stroma"",2],[""tumor"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,8,val,endothelium,6,3,0.6666666666666666,0.3333333333333333,0.4444444444444444,2,1,4,"[[""histiocyte"",2],[""tumor"",1],[""neutrophil"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,8,val,apoptosis,6,7,0.14285714285714285,0.16666666666666666,0.15384615384615385,1,6,5,"[[""neutrophil"",3],[""tumor"",2]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,9,train,tumor,71,53,1.0,0.7464788732394366,0.8548387096774194,53,0,18,"[[""melanophage"",4],[""epithelium"",3],[""apoptosis"",3],[""lymphocyte"",2],[""plasma_cell"",2],[""histiocyte"",1],[""neutrophil"",1],[""stroma"",1],[""endothelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,9,train,lymphocyte,37,34,0.9117647058823529,0.8378378378378378,0.8732394366197183,31,3,6,"[[""plasma_cell"",2],[""epithelium"",2],[""histiocyte"",1],[""stroma"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,9,train,plasma_cell,14,18,0.7777777777777778,1.0,0.875,14,4,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,9,train,histiocyte,17,18,0.8888888888888888,0.9411764705882353,0.9142857142857143,16,2,1,"[[""lymphocyte"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,9,train,melanophage,12,16,0.75,1.0,0.8571428571428571,12,4,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,9,train,neutrophil,12,13,0.9230769230769231,1.0,0.96,12,1,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,9,train,stroma,16,18,0.8888888888888888,1.0,0.9411764705882353,16,2,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,9,train,epithelium,14,19,0.7368421052631579,1.0,0.8484848484848485,14,5,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,9,train,endothelium,13,14,0.9285714285714286,1.0,0.9629629629629629,13,1,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,9,train,apoptosis,14,17,0.8235294117647058,1.0,0.9032258064516129,14,3,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,9,val,tumor,39,26,0.7307692307692307,0.48717948717948717,0.5846153846153846,19,7,20,"[[""apoptosis"",7],[""epithelium"",4],[""stroma"",3],[""lymphocyte"",2],[""melanophage"",2],[""plasma_cell"",1],[""neutrophil"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,9,val,lymphocyte,15,4,0.25,0.06666666666666667,0.10526315789473684,1,3,14,"[[""plasma_cell"",4],[""histiocyte"",4],[""tumor"",2],[""stroma"",2],[""melanophage"",1],[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,9,val,plasma_cell,6,10,0.3,0.5,0.375,3,7,3,"[[""apoptosis"",2],[""melanophage"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,9,val,histiocyte,9,7,0.14285714285714285,0.1111111111111111,0.125,1,6,8,"[[""melanophage"",3],[""tumor"",2],[""lymphocyte"",1],[""epithelium"",1],[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,9,val,melanophage,8,14,0.42857142857142855,0.75,0.5454545454545454,6,8,2,"[[""plasma_cell"",1],[""stroma"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,9,val,neutrophil,5,8,0.375,0.6,0.46153846153846156,3,5,2,"[[""plasma_cell"",1],[""apoptosis"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,9,val,stroma,6,12,0.3333333333333333,0.6666666666666666,0.4444444444444444,4,8,2,"[[""histiocyte"",1],[""melanophage"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,9,val,epithelium,7,10,0.5,0.7142857142857143,0.5882352941176471,5,5,2,"[[""stroma"",2]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,9,val,endothelium,6,3,1.0,0.5,0.6666666666666666,3,0,3,"[[""tumor"",1],[""histiocyte"",1],[""neutrophil"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,9,val,apoptosis,6,13,0.07692307692307693,0.16666666666666666,0.10526315789473684,1,12,5,"[[""neutrophil"",3],[""tumor"",2]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,10,train,tumor,71,61,1.0,0.8591549295774648,0.9242424242424242,61,0,10,"[[""apoptosis"",3],[""lymphocyte"",2],[""plasma_cell"",1],[""melanophage"",1],[""neutrophil"",1],[""epithelium"",1],[""endothelium"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,10,train,lymphocyte,37,40,0.9,0.972972972972973,0.935064935064935,36,4,1,"[[""plasma_cell"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,10,train,plasma_cell,14,15,0.8666666666666667,0.9285714285714286,0.896551724137931,13,2,1,"[[""lymphocyte"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,10,train,histiocyte,17,16,1.0,0.9411764705882353,0.9696969696969697,16,0,1,"[[""lymphocyte"",1]]",NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,10,train,melanophage,12,13,0.9230769230769231,1.0,0.96,12,1,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,10,train,neutrophil,12,13,0.9230769230769231,1.0,0.96,12,1,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,10,train,stroma,16,16,1.0,1.0,1.0,16,0,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,10,train,epithelium,14,15,0.9333333333333333,1.0,0.9655172413793104,14,1,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,10,train,endothelium,13,14,0.9285714285714286,1.0,0.9629629629629629,13,1,0,[],NOT RECORDED IN ORIGINAL RUN
1,UNI2_PROBE_la_seed29,17,NOT RECORDED IN ORIGINAL RUN,10,train,apoptosis,14,17,0.8235294117647058,1.0,0.9032258064516129,14,3,0,[],NOT RECORDED IN ORIGINAL RUN
