run_id,seed,roi,roi_fixed10_f1,semantic_annotation_rows,summary_sha256
p6_C_cached_crt_noreset_s17,17,training_set_primary_roi_022,0.2,5,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_primary_roi_024,0.06666666666666667,3,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_primary_roi_029,0.2,5,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_primary_roi_032,0.27999999999999997,5,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_primary_roi_034,0.2,6,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_primary_roi_036,0.16666666666666666,4,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_primary_roi_037,0.1,4,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_primary_roi_040,0.21666666666666665,7,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_primary_roi_052,0.13333333333333333,9,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_primary_roi_057,0.35,6,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_primary_roi_058,0.13333333333333333,7,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_primary_roi_062,0.1,3,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_primary_roi_064,0.3,5,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_primary_roi_067,0.36666666666666664,6,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_primary_roi_068,0.1,6,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_primary_roi_075,0.3,3,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_primary_roi_082,0.21666666666666665,5,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_primary_roi_083,0.2,5,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_primary_roi_086,0.2333333333333333,5,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_primary_roi_091,0.06666666666666667,2,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_primary_roi_096,0.1,3,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s17,17,training_set_primary_roi_098,0.1,3,53628c8a903a3e6bff61ead0faa478c50d8dd245784fdc1b49759c9e434548ab
p6_C_cached_crt_noreset_s29,29,training_set_metastatic_roi_001,0.1,2,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_metastatic_roi_002,0.0,2,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_metastatic_roi_015,0.1,2,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_metastatic_roi_018,0.14666666666666667,5,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_metastatic_roi_020,0.2,3,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_metastatic_roi_023,0.05,3,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_metastatic_roi_029,0.16666666666666666,3,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_metastatic_roi_030,0.06666666666666667,4,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_metastatic_roi_031,0.0,2,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_metastatic_roi_032,0.0,3,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_metastatic_roi_035,0.1,1,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_metastatic_roi_040,0.06666666666666667,3,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_metastatic_roi_046,0.05714285714285715,6,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_metastatic_roi_047,0.06666666666666667,3,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_metastatic_roi_049,0.06666666666666667,2,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_metastatic_roi_056,0.13999999999999999,6,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_metastatic_roi_061,0.16666666666666666,6,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_metastatic_roi_067,0.05,5,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_metastatic_roi_076,0.0,3,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_metastatic_roi_080,0.35,7,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_metastatic_roi_081,0.2,3,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_metastatic_roi_085,0.2,2,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_metastatic_roi_087,0.1,4,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_metastatic_roi_093,0.1,2,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_metastatic_roi_097,0.0,1,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_metastatic_roi_102,0.06666666666666667,3,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_primary_roi_002,0.0,1,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_primary_roi_006,0.16666666666666666,3,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_primary_roi_009,0.0,2,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_primary_roi_010,0.11666666666666665,6,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_primary_roi_012,0.04,5,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_primary_roi_014,0.36666666666666664,5,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_primary_roi_016,0.25,6,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_primary_roi_020,0.26666666666666666,4,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_primary_roi_022,0.1,5,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_primary_roi_024,0.06666666666666667,3,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_primary_roi_029,0.2,5,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_primary_roi_032,0.27999999999999997,5,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_primary_roi_034,0.2,6,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_primary_roi_036,0.2,4,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_primary_roi_037,0.1,4,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_primary_roi_040,0.1833333333333333,7,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_primary_roi_052,0.16666666666666666,9,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_primary_roi_057,0.18,6,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_primary_roi_058,0.15,7,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_primary_roi_062,0.1,3,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_primary_roi_064,0.16666666666666666,5,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_primary_roi_067,0.36666666666666664,6,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_primary_roi_068,0.1,6,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_primary_roi_075,0.16666666666666666,3,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_primary_roi_082,0.3,5,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_primary_roi_083,0.3,5,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_primary_roi_086,0.16666666666666666,5,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_primary_roi_091,0.06666666666666667,2,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_primary_roi_096,0.1,3,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s29,29,training_set_primary_roi_098,0.1,3,8830ea69a413bf48558c3b56ea80278dec4465cca0dbde17f64e0ef70d03ac75
p6_C_cached_crt_noreset_s43,43,training_set_metastatic_roi_001,0.1,2,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_metastatic_roi_002,0.0,2,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_metastatic_roi_015,0.1,2,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_metastatic_roi_018,0.11666666666666665,5,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_metastatic_roi_020,0.2,3,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_metastatic_roi_023,0.05,3,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_metastatic_roi_029,0.05,3,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_metastatic_roi_030,0.06666666666666667,4,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_metastatic_roi_031,0.0,2,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_metastatic_roi_032,0.1,3,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_metastatic_roi_035,0.1,1,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_metastatic_roi_040,0.06666666666666667,3,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_metastatic_roi_046,0.05714285714285715,6,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_metastatic_roi_047,0.06666666666666667,3,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_metastatic_roi_049,0.06666666666666667,2,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_metastatic_roi_056,0.25,6,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_metastatic_roi_061,0.21666666666666665,6,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_metastatic_roi_067,0.06666666666666667,5,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_metastatic_roi_076,0.0,3,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_metastatic_roi_080,0.25,7,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_metastatic_roi_081,0.2,3,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_metastatic_roi_085,0.1,2,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_metastatic_roi_087,0.3,4,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_metastatic_roi_093,0.1,2,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_metastatic_roi_097,0.1,1,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_metastatic_roi_102,0.06666666666666667,3,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_primary_roi_002,0.0,1,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_primary_roi_006,0.16666666666666666,3,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_primary_roi_009,0.0,2,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_primary_roi_010,0.15,6,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_primary_roi_012,0.05,5,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_primary_roi_014,0.36666666666666664,5,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_primary_roi_016,0.35,6,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_primary_roi_020,0.26666666666666666,4,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_primary_roi_022,0.2,5,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_primary_roi_024,0.0,3,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_primary_roi_029,0.16666666666666666,5,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_primary_roi_032,0.27999999999999997,5,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_primary_roi_034,0.2,6,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_primary_roi_036,0.16666666666666666,4,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_primary_roi_037,0.15,4,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_primary_roi_040,0.21666666666666665,7,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_primary_roi_052,0.16666666666666666,9,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_primary_roi_057,0.2,6,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_primary_roi_058,0.2,7,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_primary_roi_062,0.1,3,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_primary_roi_064,0.3,5,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_primary_roi_067,0.26666666666666666,6,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_primary_roi_068,0.1,6,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_primary_roi_075,0.3,3,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_primary_roi_082,0.21666666666666665,5,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_primary_roi_083,0.2,5,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_primary_roi_086,0.16666666666666666,5,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_primary_roi_091,0.06666666666666667,2,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_primary_roi_096,0.1,3,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_noreset_s43,43,training_set_primary_roi_098,0.1,3,e4936e556bffe009df868ff57b83fa70a34780bd2c87c05eea6e44359efd36d6
p6_C_cached_crt_reset_s17,17,training_set_metastatic_roi_001,0.0,2,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
p6_C_cached_crt_reset_s17,17,training_set_metastatic_roi_002,0.0,2,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
p6_C_cached_crt_reset_s17,17,training_set_metastatic_roi_015,0.1,2,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
p6_C_cached_crt_reset_s17,17,training_set_metastatic_roi_018,0.05,5,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
p6_C_cached_crt_reset_s17,17,training_set_metastatic_roi_020,0.2,3,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
p6_C_cached_crt_reset_s17,17,training_set_metastatic_roi_023,0.05,3,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
p6_C_cached_crt_reset_s17,17,training_set_metastatic_roi_029,0.16666666666666666,3,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
p6_C_cached_crt_reset_s17,17,training_set_metastatic_roi_030,0.16666666666666666,4,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
p6_C_cached_crt_reset_s17,17,training_set_metastatic_roi_031,0.0,2,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
p6_C_cached_crt_reset_s17,17,training_set_metastatic_roi_032,0.06666666666666667,3,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
p6_C_cached_crt_reset_s17,17,training_set_metastatic_roi_035,0.1,1,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
p6_C_cached_crt_reset_s17,17,training_set_metastatic_roi_040,0.2,3,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
p6_C_cached_crt_reset_s17,17,training_set_metastatic_roi_046,0.05714285714285715,6,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
p6_C_cached_crt_reset_s17,17,training_set_metastatic_roi_047,0.06666666666666667,3,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
p6_C_cached_crt_reset_s17,17,training_set_metastatic_roi_049,0.2,2,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
p6_C_cached_crt_reset_s17,17,training_set_metastatic_roi_056,0.10666666666666666,6,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
p6_C_cached_crt_reset_s17,17,training_set_metastatic_roi_061,0.13999999999999999,6,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
p6_C_cached_crt_reset_s17,17,training_set_metastatic_roi_067,0.06666666666666667,5,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
p6_C_cached_crt_reset_s17,17,training_set_metastatic_roi_076,0.0,3,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
p6_C_cached_crt_reset_s17,17,training_set_metastatic_roi_080,0.23333333333333334,7,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
p6_C_cached_crt_reset_s17,17,training_set_metastatic_roi_081,0.16666666666666666,3,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
p6_C_cached_crt_reset_s17,17,training_set_metastatic_roi_085,0.1,2,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
p6_C_cached_crt_reset_s17,17,training_set_metastatic_roi_087,0.2,4,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
p6_C_cached_crt_reset_s17,17,training_set_metastatic_roi_093,0.1,2,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
p6_C_cached_crt_reset_s17,17,training_set_metastatic_roi_097,0.1,1,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
p6_C_cached_crt_reset_s17,17,training_set_metastatic_roi_102,0.1,3,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
p6_C_cached_crt_reset_s17,17,training_set_primary_roi_002,0.0,1,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
p6_C_cached_crt_reset_s17,17,training_set_primary_roi_006,0.16666666666666666,3,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
p6_C_cached_crt_reset_s17,17,training_set_primary_roi_009,0.0,2,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
p6_C_cached_crt_reset_s17,17,training_set_primary_roi_010,0.13333333333333333,6,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
p6_C_cached_crt_reset_s17,17,training_set_primary_roi_012,0.05,5,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
p6_C_cached_crt_reset_s17,17,training_set_primary_roi_014,0.25,5,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
p6_C_cached_crt_reset_s17,17,training_set_primary_roi_016,0.35,6,e9078982a8fa563dd6bfb59224674e0e77d5d8ea12b73bcf90b14f4a046db41c
