architecture,seed,uid,class,category,classification_delta,dice,iou,area_relative_error,correction_norm,index
B3,17,training_set_primary_roi_029:103,plasma_cell,both_wrong,0,0.975,0.9512195121951219,0.01904761904761905,0.7381893396377563,260
B3,17,training_set_primary_roi_029:113,stroma,both_wrong,0,0.9788617886178862,0.9585987261146497,0.022508038585209004,0.2412911206483841,261
B3,17,training_set_primary_roi_030:90,stroma,A1_wrong_candidate_correct,1,0.9424657534246575,0.8911917098445595,0.10880829015544041,0.7074984908103943,262
B3,17,training_set_primary_roi_030:111,epithelium,both_wrong,0,0.979854264894985,0.9605042016806723,0.03288364249578415,0.8756699562072754,263
B3,17,training_set_primary_roi_031:60,lymphocyte,both_wrong,0,0.9845360824742269,0.9695431472081218,0.005141388174807198,1.1609687805175781,264
B3,17,training_set_primary_roi_031:297,melanophage,both_correct,0,0.9785575048732943,0.9580152671755725,0.04198473282442748,0.24853724241256714,265
B3,17,training_set_primary_roi_032:60,melanophage,both_correct,0,0.9567068843151171,0.9170068027210885,0.05655172413793103,0.6820423007011414,266
B3,17,training_set_primary_roi_032:185,epithelium,both_correct,0,0.9646153846153847,0.9316493313521546,0.04216867469879518,0.7035722136497498,267
B3,17,training_set_primary_roi_032:212,lymphocyte,both_wrong,0,0.9798994974874372,0.9605911330049262,0.03940886699507389,1.0371981859207153,268
B3,17,training_set_primary_roi_032:311,tumor,both_correct,0,0.9769585253456221,0.954954954954955,0.04504504504504504,0.7829970717430115,269
B3,17,training_set_primary_roi_032:387,stroma,both_wrong,0,0.9580246913580247,0.919431279620853,0.08056872037914692,0.4283958971500397,270
B3,17,training_set_primary_roi_034:138,tumor,both_correct,0,0.9706439393939394,0.9429622815087396,0.05703771849126035,0.5314880013465881,276
B3,17,training_set_primary_roi_034:241,epithelium,both_wrong,0,0.9744279946164199,0.9501312335958005,0.04216073781291173,0.3766607344150543,277
B3,17,training_set_primary_roi_036:160,tumor,both_correct,0,0.7831978319783198,0.643652561247216,0.49324324324324326,0.13967953622341156,278
B3,17,training_set_primary_roi_036:276,epithelium,both_correct,0,0.935361216730038,0.8785714285714286,0.104,0.30542945861816406,279
B3,17,training_set_primary_roi_036:441,stroma,both_wrong,0,0.8994899489948995,0.8173391494002181,0.10947249007373795,1.1771680116653442,280
B3,17,training_set_primary_roi_036:510,tumor,both_wrong,0,0.9569160997732427,0.9173913043478261,0.08260869565217391,0.15152490139007568,281
B3,17,training_set_primary_roi_037:140,plasma_cell,both_wrong,0,0.9863945578231292,0.9731543624161074,0.027586206896551724,0.7902683019638062,282
B3,17,training_set_primary_roi_037:198,stroma,both_correct,0,0.9788434414668548,0.9585635359116023,0.0028169014084507044,0.9794101715087891,283
B3,17,training_set_primary_roi_037:245,melanophage,both_wrong,0,0.9567164179104478,0.9170243204577968,0.08297567954220315,0.2059420794248581,284
B3,17,training_set_primary_roi_038:206,epithelium,both_wrong,0,0.8008474576271186,0.6678445229681979,0.3482587064676617,0.3173130452632904,285
B3,17,training_set_primary_roi_038:225,endothelium,both_correct,0,0.7752126366950183,0.6329365079365079,0.5638629283489096,0.545436441898346,286
B3,17,training_set_primary_roi_039:395,tumor,both_wrong,0,0.9833110814419226,0.9671700590938936,0.004013377926421404,1.8785887956619263,287
B3,17,training_set_primary_roi_040:3,epithelium,both_correct,0,0.9654135338345865,0.9331395348837209,0.06686046511627906,0.1493348330259323,288
B3,17,training_set_primary_roi_041:6,melanophage,both_correct,0,0.9611992945326279,0.9252971137521222,0.05434782608695652,0.43460309505462646,289
B3,17,training_set_primary_roi_041:402,stroma,both_wrong,0,0.4720496894409938,0.3089430894308943,1.631578947368421,0.5317015647888184,290
B3,17,training_set_primary_roi_042:5,tumor,both_wrong,0,0.9421965317919075,0.8907103825136612,0.10410958904109589,0.30590593814849854,291
B3,17,training_set_primary_roi_042:13,tumor,both_wrong,0,0.8071748878923767,0.6766917293233082,0.3978494623655914,0.3974791467189789,292
B3,17,training_set_primary_roi_042:56,tumor,both_wrong,0,0.9790874524714829,0.9590316573556797,0.03731343283582089,0.2293630838394165,293
B3,17,training_set_primary_roi_042:397,epithelium,both_wrong,0,0.9363905325443787,0.8803894297635605,0.09577464788732394,0.4338722825050354,294
B3,17,training_set_primary_roi_043:597,melanophage,A1_wrong_candidate_correct,1,0.5263157894736842,0.35714285714285715,0.6428571428571429,0.8735105395317078,295
B3,17,training_set_primary_roi_044:160,histiocyte,both_correct,0,0.9681978798586572,0.9383561643835616,0.016355140186915886,0.0803714245557785,296
B3,17,training_set_primary_roi_044:215,epithelium,both_correct,0,0.9080459770114943,0.8315789473684211,0.16842105263157894,0.1766958087682724,297
B3,17,training_set_primary_roi_044:272,melanophage,both_wrong,0,0.9053333333333333,0.8270401948842875,0.16401468788249693,0.4455927312374115,298
B3,17,training_set_primary_roi_044:415,endothelium,both_correct,0,0.671120246659815,0.5050270688321732,0.748587570621469,1.2096166610717773,299
B3,17,training_set_primary_roi_045:533,tumor,both_correct,0,0.7194570135746606,0.5618374558303887,0.375,0.443571001291275,300
B3,17,training_set_primary_roi_045:561,tumor,both_correct,0,0.6733772995487678,0.5075876504447933,0.8638170974155069,0.9338341355323792,301
B3,17,training_set_primary_roi_047:82,histiocyte,both_wrong,0,0.9656146961846443,0.9335154826958105,0.04151291512915129,1.172741174697876,307
B3,17,training_set_primary_roi_047:507,lymphocyte,both_correct,0,0.9555822328931572,0.9149425287356322,0.021844660194174758,0.748208224773407,308
B3,17,training_set_primary_roi_047:775,lymphocyte,both_correct,0,0.9761634506242906,0.9534368070953437,0.020224719101123594,1.078334927558899,309
B3,17,training_set_primary_roi_048:16,melanophage,both_wrong,0,0.9517241379310345,0.9078947368421053,0.04225352112676056,0.6437734961509705,310
B3,17,training_set_primary_roi_048:173,histiocyte,both_wrong,0,0.9737556561085973,0.9488536155202821,0.01615798922800718,0.2517010569572449,311
B3,17,training_set_primary_roi_048:432,endothelium,both_wrong,0,0.9666110183639399,0.9353796445880452,0.010067114093959731,0.3056769371032715,312
B3,17,training_set_primary_roi_048:693,apoptosis,both_wrong,0,0.927536231884058,0.8648648648648649,0.09090909090909091,0.5599398016929626,313
B3,17,training_set_primary_roi_048:796,neutrophil,both_correct,0,0.711168164313222,0.5517928286852589,0.44510978043912175,0.5294001698493958,314
B3,17,training_set_primary_roi_049:221,endothelium,both_wrong,0,0.8291814946619217,0.7082066869300911,0.39148936170212767,0.33874931931495667,315
B3,17,training_set_primary_roi_049:364,plasma_cell,both_wrong,0,0.8960573476702509,0.8116883116883117,0.232,0.2373856008052826,316
B3,17,training_set_primary_roi_051:148,lymphocyte,both_wrong,0,0.9640449438202248,0.93058568329718,0.0045045045045045045,0.16678813099861145,317
B3,17,training_set_primary_roi_052:127,histiocyte,both_correct,0,0.9734265734265735,0.9482288828337875,0.022130013831258646,0.5964928865432739,318
B3,17,training_set_primary_roi_052:130,plasma_cell,both_wrong,0,0.9310924369747899,0.8710691823899371,0.13261648745519714,0.9551475048065186,319
B3,17,training_set_primary_roi_052:557,apoptosis,both_wrong,0,0.9429657794676806,0.8920863309352518,0.104,0.760704755783081,320
B3,17,training_set_primary_roi_052:633,neutrophil,both_correct,0,0.672645739910314,0.5067567567567568,0.48299319727891155,0.30655065178871155,321
B3,17,training_set_primary_roi_054:291,histiocyte,A1_correct_candidate_wrong,-1,0.896,0.8115942028985508,0.13432835820895522,0.4267537593841553,325
B3,17,training_set_primary_roi_054:324,lymphocyte,both_correct,0,0.9662921348314607,0.9347826086956522,0.0,0.8373215794563293,326
B3,17,training_set_primary_roi_055:502,histiocyte,both_wrong,0,0.93359375,0.8754578754578755,0.007782101167315175,0.24698537588119507,327
B3,17,training_set_primary_roi_057:198,stroma,both_wrong,0,0.9366754617414248,0.8808933002481389,0.061381074168797956,0.3773670196533203,332
B3,17,training_set_primary_roi_057:203,neutrophil,both_correct,0,0.8759342301943199,0.7792553191489362,0.22074468085106383,0.23921388387680054,333
B3,17,training_set_primary_roi_057:233,lymphocyte,both_correct,0,0.956140350877193,0.9159663865546218,0.011764705882352941,1.1843622922897339,334
B3,17,training_set_primary_roi_057:440,lymphocyte,both_correct,0,0.9497716894977168,0.9043478260869565,0.00909090909090909,0.6503123641014099,335
B3,17,training_set_primary_roi_057:659,histiocyte,both_correct,0,0.8846761453396524,0.7932011331444759,0.11044776119402985,0.3430238366127014,336
B3,17,training_set_primary_roi_057:679,apoptosis,both_wrong,0,0.8428571428571429,0.7283950617283951,0.19742489270386265,0.3422412574291229,337
B3,17,training_set_primary_roi_058:45,epithelium,both_wrong,0,0.9349736379613357,0.8778877887788779,0.12211221122112212,0.13759751617908478,338
B3,17,training_set_primary_roi_058:346,stroma,both_wrong,0,0.9744318181818182,0.9501385041551247,0.017191977077363897,0.2425670027732849,339
B3,17,training_set_primary_roi_059:444,lymphocyte,both_wrong,0,0.9662921348314607,0.9347826086956522,0.06976744186046512,0.8096061944961548,340
B3,17,training_set_primary_roi_059:463,plasma_cell,both_wrong,0,0.6200750469043153,0.4493541808293678,0.5506458191706323,0.4090999364852905,341
B3,17,training_set_primary_roi_059:469,neutrophil,both_correct,0,0.9063291139240506,0.8287037037037037,0.13679245283018868,0.8695655465126038,342
B3,17,training_set_primary_roi_060:80,tumor,both_wrong,0,0.9628055260361318,0.9282786885245902,0.014767932489451477,0.7471912503242493,343
B3,17,training_set_primary_roi_060:132,histiocyte,both_wrong,0,0.9622641509433962,0.9272727272727272,0.07334963325183375,0.2652186453342438,344
B3,17,training_set_primary_roi_060:314,neutrophil,both_wrong,0,0.8127090301003345,0.6845070422535211,0.3154929577464789,0.21541862189769745,345
B3,17,training_set_primary_roi_061:322,epithelium,both_correct,0,0.9521367521367521,0.9086460032626428,0.09135399673735727,0.15569165349006653,346
B3,17,training_set_primary_roi_062:304,histiocyte,both_wrong,0,0.9667673716012085,0.935672514619883,0.052941176470588235,0.38062822818756104,347
B3,17,training_set_primary_roi_063:236,histiocyte,both_wrong,0,0.9746444032158318,0.9505428226779252,0.04945717732207479,0.3574402928352356,348
B3,17,training_set_primary_roi_063:508,tumor,both_wrong,0,0.9705882352941176,0.9428571428571428,0.04,0.5861659049987793,349
B3,17,training_set_primary_roi_064:468,melanophage,both_correct,0,0.9651162790697675,0.9325842696629213,0.01675041876046901,0.23064453899860382,350
B3,17,training_set_primary_roi_065:57,stroma,both_wrong,0,0.9066305818673883,0.8292079207920792,0.19287833827893175,0.36080509424209595,351
B3,17,training_set_primary_roi_067:73,epithelium,both_correct,0,0.9078014184397163,0.8311688311688312,0.16883116883116883,0.6843704581260681,352
B3,17,training_set_primary_roi_068:32,neutrophil,both_wrong,0,0.6814671814671814,0.5168374816983895,0.9348441926345609,0.22218310832977295,353
B3,17,training_set_primary_roi_068:247,plasma_cell,both_wrong,0,0.8953068592057761,0.8104575163398693,0.1895424836601307,0.443623811006546,354
B3,17,training_set_primary_roi_068:326,histiocyte,both_wrong,0,0.27309236947791166,0.15813953488372093,3.134020618556701,0.13854390382766724,355
B3,17,training_set_primary_roi_068:389,melanophage,both_wrong,0,0.9559748427672956,0.9156626506024096,0.06882591093117409,0.2833101153373718,356
B3,17,training_set_primary_roi_068:439,tumor,both_wrong,0,0.904639175257732,0.8258823529411765,0.1346153846153846,0.2865472733974457,357
B3,17,training_set_primary_roi_068:498,apoptosis,both_wrong,0,0.7453416149068323,0.594059405940594,0.40594059405940597,0.5617496371269226,358
B3,17,training_set_primary_roi_069:7,lymphocyte,both_correct,0,0.9739413680781759,0.9492063492063492,0.050793650793650794,0.8367158770561218,359
B3,17,training_set_primary_roi_073:247,epithelium,both_correct,0,0.8188405797101449,0.6932515337423313,0.4424778761061947,0.5187909007072449,369
B3,17,training_set_primary_roi_073:263,melanophage,both_correct,0,0.8571428571428571,0.75,0.23404255319148937,0.5127464532852173,370
B3,17,training_set_primary_roi_074:68,epithelium,both_correct,0,0.9376114081996435,0.8825503355704698,0.10902255639097744,0.9302722215652466,371
B3,17,training_set_primary_roi_074:476,lymphocyte,both_wrong,0,0.0,0.0,1.7027027027027026,0.3087683320045471,372
B3,17,training_set_primary_roi_075:233,tumor,both_wrong,0,0.9723032069970845,0.9460992907801419,0.05697151424287856,0.8073785901069641,373
B3,17,training_set_primary_roi_076:394,lymphocyte,both_wrong,0,0.6666666666666666,0.5,1.0,0.4546206295490265,374
B3,17,training_set_primary_roi_076:419,endothelium,both_correct,0,0.7530224525043178,0.6038781163434903,0.35511363636363635,0.5665130019187927,375
B3,17,training_set_primary_roi_079:78,melanophage,both_correct,0,0.9550475211918829,0.9139626352015733,0.047869542346133616,1.4865554571151733,376
B3,17,training_set_primary_roi_079:392,epithelium,both_wrong,0,0.9713261648745519,0.9442508710801394,0.03866432337434095,0.1355329006910324,377
B3,17,training_set_primary_roi_079:479,stroma,both_wrong,0,0.4777777777777778,0.31386861313868614,0.6600496277915633,0.4647447168827057,378
B3,17,training_set_primary_roi_080:13,lymphocyte,both_wrong,0,0.9389920424403183,0.885,0.12994350282485875,1.0341380834579468,379
B3,17,training_set_primary_roi_080:545,stroma,both_correct,0,0.7688564476885644,0.6245059288537549,0.3418803418803419,0.6463534235954285,380
B3,17,training_set_primary_roi_080:547,tumor,both_correct,0,0.09696969696969697,0.050955414012738856,0.68,0.6849187016487122,381
B3,17,training_set_primary_roi_081:20,tumor,both_correct,0,0.8451106352605282,0.7317676143386898,0.26823238566131025,1.01625657081604,382
B3,17,training_set_primary_roi_081:392,lymphocyte,both_correct,0,0.9445544554455445,0.8949343339587242,0.044534412955465584,0.2756305932998657,383
B3,17,training_set_primary_roi_083:18,lymphocyte,both_correct,0,0.9830508474576272,0.9666666666666667,0.007792207792207792,1.0513256788253784,388
B3,17,training_set_primary_roi_083:86,histiocyte,both_wrong,0,0.9694323144104804,0.940677966101695,0.03151862464183381,0.325329452753067,389
B3,17,training_set_primary_roi_083:450,histiocyte,both_correct,0,0.9644444444444444,0.9313304721030042,0.06451612903225806,0.4229363799095154,390
B3,17,training_set_primary_roi_083:561,melanophage,both_correct,0,0.9775862068965517,0.9561551433389545,0.04054054054054054,0.4544731080532074,391
B3,17,training_set_primary_roi_083:623,endothelium,both_wrong,0,0.8867595818815331,0.7965571205007824,0.20344287949921752,0.7044686675071716,392
B3,17,training_set_primary_roi_083:780,tumor,both_correct,0,0.855945521215296,0.7481684981684982,0.24701561065197428,0.2903258502483368,393
B3,17,training_set_primary_roi_084:131,histiocyte,both_wrong,0,0.968986905582357,0.9398395721925134,0.06016042780748663,0.12892751395702362,394
B3,17,training_set_primary_roi_084:237,endothelium,both_correct,0,0.964527027027027,0.9314845024469821,0.020477815699658702,0.2197633683681488,395
B3,17,training_set_primary_roi_084:471,tumor,both_correct,0,0.8347613219094248,0.7163865546218487,0.27637130801687765,0.5340780019760132,396
B3,17,training_set_primary_roi_086:235,melanophage,both_wrong,0,0.9075804776739356,0.8307984790874525,0.1591928251121076,0.09832535684108734,397
B3,17,training_set_primary_roi_086:484,tumor,both_correct,0,0.8393782383419689,0.7232142857142857,0.26905829596412556,0.5337333083152771,398
B3,17,training_set_primary_roi_086:598,apoptosis,both_wrong,0,0.39316239316239315,0.24468085106382978,0.7553191489361702,0.4484391212463379,399
B3,17,training_set_primary_roi_087:101,tumor,both_correct,0,0.945260347129506,0.8962025316455696,0.10379746835443038,0.8431462645530701,400
B3,17,training_set_primary_roi_087:236,lymphocyte,both_correct,0,0.9169435215946844,0.8466257668711656,0.15337423312883436,0.42538902163505554,401
B3,17,training_set_primary_roi_087:451,tumor,both_wrong,0,0.9545454545454546,0.9130434782608695,0.08695652173913043,0.37508144974708557,402
B3,17,training_set_primary_roi_087:507,lymphocyte,both_correct,0,0.9451476793248945,0.896,0.09893048128342247,0.6818643808364868,403
B3,17,training_set_primary_roi_089:230,epithelium,both_wrong,0,0.8148148148148148,0.6875,0.34183673469387754,0.432953804731369,404
B3,17,training_set_primary_roi_091:252,plasma_cell,both_wrong,0,0.9782761037140855,0.9574759945130316,0.001402524544179523,0.7152208089828491,410
B3,17,training_set_primary_roi_091:684,lymphocyte,both_correct,0,0.938562091503268,0.8842364532019704,0.06329113924050633,0.17302188277244568,411
B3,17,training_set_primary_roi_091:786,histiocyte,both_wrong,0,0.9543624161073826,0.9127086007702182,0.018617021276595744,0.18922704458236694,412
B3,17,training_set_primary_roi_093:424,lymphocyte,both_wrong,0,0.9479258605472197,0.9010067114093959,0.10986964618249534,0.4869183301925659,413
B3,17,training_set_primary_roi_095:363,melanophage,both_correct,0,0.9504950495049505,0.9056603773584906,0.05234159779614325,0.1519317924976349,418
B3,17,training_set_primary_roi_095:382,neutrophil,both_correct,0,0.8544600938967136,0.7459016393442623,0.1910828025477707,1.1060646772384644,419
B3,17,training_set_primary_roi_096:27,endothelium,both_wrong,0,0.9725315515961396,0.9465317919075145,0.007451564828614009,0.4872892498970032,420
B3,17,training_set_primary_roi_096:205,histiocyte,both_correct,0,0.9050632911392406,0.8265895953757225,0.14965986394557823,0.7832745313644409,421
B3,17,training_set_primary_roi_096:603,tumor,both_correct,0,0.9084628670120898,0.8322784810126582,0.14323890967397113,1.3495304584503174,422
B3,17,training_set_primary_roi_097:25,tumor,both_correct,0,0.9571068124474348,0.917741935483871,0.008375209380234505,0.26744240522384644,423
B3,17,training_set_primary_roi_098:338,stroma,both_wrong,0,0.9102773246329527,0.8353293413173652,0.16607773851590105,0.22118999063968658,424
B3,17,training_set_primary_roi_099:52,melanophage,both_correct,0,0.8797564687975646,0.7853260869565217,0.27335640138408307,0.6828651428222656,425
B3,17,training_set_primary_roi_099:184,histiocyte,both_wrong,0,0.862876254180602,0.7588235294117647,0.3118556701030928,0.6744853854179382,426
B3,17,training_set_primary_roi_099:521,neutrophil,both_wrong,0,0.9530916844349681,0.9103869653767821,0.07982261640798226,0.35376352071762085,427
B3,17,training_set_primary_roi_101:57,stroma,both_correct,0,0.30042918454935624,0.17676767676767677,4.6571428571428575,1.5489275455474854,436
B3,17,training_set_primary_roi_101:127,epithelium,both_correct,0,0.9685863874345549,0.9390862944162437,0.02889576883384933,0.4464775323867798,437
B3,17,training_set_primary_roi_102:265,endothelium,both_wrong,0,0.8916728076639646,0.8045212765957447,0.19547872340425532,0.30099523067474365,438
B3,17,training_set_primary_roi_102:426,epithelium,both_correct,0,0.93608029582673,0.8798411122144985,0.035483870967741936,0.6661840677261353,439
B3,29,training_set_metastatic_roi_001:187,apoptosis,both_wrong,0,0.819672131147541,0.6944444444444444,0.3964285714285714,1.1837267875671387,0
B3,29,training_set_metastatic_roi_002:710,plasma_cell,both_wrong,0,0.9443882709807887,0.8946360153256705,0.07773109243697479,1.0126423835754395,1
B3,29,training_set_metastatic_roi_003:139,tumor,both_correct,0,0.9731833910034602,0.9477674810446504,0.039016115351993216,0.5473120808601379,2
B3,29,training_set_metastatic_roi_004:432,tumor,both_wrong,0,0.9296567248171075,0.868559411146162,0.13144058885383805,0.8274708986282349,3
B3,29,training_set_metastatic_roi_008:120,apoptosis,both_wrong,0,0.8398791540785498,0.7239583333333334,0.018292682926829267,0.33398640155792236,9
B3,29,training_set_metastatic_roi_010:117,stroma,both_wrong,0,0.9285714285714286,0.8666666666666667,0.0856610800744879,0.4997754395008087,10
B3,29,training_set_metastatic_roi_010:129,apoptosis,both_wrong,0,0.9072681704260651,0.8302752293577982,0.07272727272727272,0.5337174534797668,11
B3,29,training_set_metastatic_roi_011:217,melanophage,both_correct,0,0.898876404494382,0.8163265306122449,0.008605851979345954,0.5096158385276794,12
B3,29,training_set_metastatic_roi_011:265,tumor,both_wrong,0,0.8411552346570397,0.7258566978193146,0.3776824034334764,0.5420729517936707,13
B3,29,training_set_metastatic_roi_012:305,tumor,both_correct,0,0.8713450292397661,0.772020725388601,0.2953020134228188,0.44007939100265503,14
B3,29,training_set_metastatic_roi_014:372,apoptosis,both_wrong,0,0.9064143007360673,0.8288461538461539,0.17115384615384616,0.496131956577301,15
B3,29,training_set_metastatic_roi_015:113,tumor,both_correct,0,0.9282533399307273,0.866112650046168,0.13388734995383195,0.6198185682296753,16
B3,29,training_set_metastatic_roi_016:40,tumor,both_correct,0,0.934322033898305,0.8767395626242545,0.038876889848812095,0.9613180160522461,17
B3,29,training_set_metastatic_roi_016:199,stroma,both_wrong,0,0.9470468431771895,0.8994197292069632,0.04158004158004158,0.23235508799552917,18
B3,29,training_set_metastatic_roi_016:289,apoptosis,both_correct,0,0.9484808454425363,0.9020100502512562,0.04896907216494845,0.3134711980819702,19
B3,29,training_set_metastatic_roi_016:370,plasma_cell,both_correct,0,0.7988748241912799,0.6651053864168618,0.27007299270072993,0.37800565361976624,20
B3,29,training_set_metastatic_roi_017:598,plasma_cell,both_correct,0,0.45651173492867003,0.29576624925462136,0.7042337507453786,0.493774950504303,21
B3,29,training_set_metastatic_roi_017:599,plasma_cell,both_correct,0,0.6621803499327052,0.4949698189134809,0.5050301810865191,0.525066614151001,22
B3,29,training_set_metastatic_roi_017:608,apoptosis,both_wrong,0,0.19501133786848074,0.10804020100502512,0.8919597989949749,1.2987178564071655,23
B3,29,training_set_metastatic_roi_018:120,neutrophil,both_wrong,0,0.8760563380281691,0.7794486215538847,0.2829581993569132,0.41780731081962585,24
B3,29,training_set_metastatic_roi_020:84,tumor,both_correct,0,0.9622641509433962,0.9272727272727272,0.0,0.7082906365394592,25
B3,29,training_set_metastatic_roi_022:385,tumor,both_wrong,0,0.8323699421965318,0.7128712871287128,0.3698630136986301,0.49980342388153076,27
B3,29,training_set_metastatic_roi_022:506,tumor,both_wrong,0,0.884272997032641,0.7925531914893617,0.1464968152866242,0.8409922122955322,28
B3,29,training_set_metastatic_roi_022:565,endothelium,both_wrong,0,0.7394094993581515,0.5865580448065173,0.7048611111111112,0.6308481097221375,29
B3,29,training_set_metastatic_roi_024:193,neutrophil,both_wrong,0,0.8148148148148148,0.6875,0.036637931034482756,0.4495467245578766,31
B3,29,training_set_metastatic_roi_025:6,tumor,both_wrong,0,0.8772597526165556,0.7813559322033898,0.156140350877193,0.6861289143562317,32
B3,29,training_set_metastatic_roi_025:287,tumor,both_wrong,0,0.9546313799621928,0.9132007233273056,0.0867992766726944,0.6008776426315308,33
B3,29,training_set_metastatic_roi_025:544,plasma_cell,both_wrong,0,0.9275675675675675,0.8649193548387096,0.1350806451612903,0.25559762120246887,34
B3,29,training_set_metastatic_roi_025:614,stroma,both_wrong,0,0.6662983425414365,0.4995857497928749,0.1717171717171717,0.6303334832191467,35
B3,29,training_set_metastatic_roi_026:12,tumor,both_correct,0,0.9573679332715477,0.9182222222222223,0.0055762081784386614,1.1680294275283813,36
B3,29,training_set_metastatic_roi_026:115,tumor,both_wrong,0,0.9131652661064426,0.8402061855670103,0.03125,0.23673221468925476,37
B3,29,training_set_metastatic_roi_026:403,histiocyte,both_wrong,0,0.7618283881315157,0.6152849740932642,0.14629948364888123,0.7249613404273987,38
B3,29,training_set_metastatic_roi_026:414,lymphocyte,both_wrong,0,0.8198529411764706,0.6947040498442367,0.354978354978355,0.8056667447090149,39
B3,29,training_set_metastatic_roi_026:503,neutrophil,both_wrong,0,0.7939110070257611,0.658252427184466,0.17857142857142858,0.4586940109729767,40
B3,29,training_set_metastatic_roi_026:508,plasma_cell,both_correct,0,0.9124877089478859,0.8390596745027125,0.04216867469879518,0.15216657519340515,41
B3,29,training_set_metastatic_roi_028:632,plasma_cell,both_wrong,0,0.6472868217054264,0.4785100286532951,0.4597014925373134,0.31219175457954407,55
B3,29,training_set_metastatic_roi_031:126,apoptosis,both_wrong,0,0.888,0.7985611510791367,0.25225225225225223,1.0120067596435547,65
B3,29,training_set_metastatic_roi_032:288,plasma_cell,both_wrong,0,0.9194499017681729,0.850909090909091,0.14909090909090908,0.2833976745605469,66
B3,29,training_set_metastatic_roi_034:365,tumor,A1_wrong_candidate_correct,1,0.128680479825518,0.06876456876456877,0.9312354312354313,0.9008736610412598,67
B3,29,training_set_metastatic_roi_035:17,tumor,both_correct,0,0.9574780058651027,0.9184247538677919,0.02373887240356083,0.6054009795188904,68
B3,29,training_set_metastatic_roi_035:98,tumor,both_correct,0,0.9032846715328468,0.8236272878535774,0.21414141414141413,0.19849184155464172,69
B3,29,training_set_metastatic_roi_035:273,tumor,both_correct,0,0.0,0.0,1.0,1.1869202852249146,70
B3,29,training_set_metastatic_roi_036:238,tumor,both_correct,0,0.8041462084015275,0.6724452554744526,0.32755474452554745,1.041268229484558,71
B3,29,training_set_metastatic_roi_037:276,tumor,both_correct,0,0.8909853249475891,0.8034026465028355,0.23943661971830985,0.7593262195587158,72
B3,29,training_set_metastatic_roi_037:432,neutrophil,both_correct,0,0.9026548672566371,0.8225806451612904,0.19722222222222222,0.6072797179222107,73
B3,29,training_set_metastatic_roi_039:255,apoptosis,both_correct,0,0.9741060419235512,0.9495192307692307,0.05048076923076923,0.7557858228683472,74
B3,29,training_set_metastatic_roi_040:47,tumor,both_correct,0,0.9208117787504975,0.8532448377581121,0.17199654278305965,0.7146747708320618,75
B3,29,training_set_metastatic_roi_046:335,neutrophil,both_correct,0,0.9193776520509194,0.8507853403141361,0.14435695538057744,0.2515806257724762,89
B3,29,training_set_metastatic_roi_046:426,apoptosis,both_wrong,0,0.6924493554327809,0.5295774647887324,0.4704225352112676,0.30219319462776184,90
B3,29,training_set_metastatic_roi_047:404,stroma,both_wrong,0,0.7748878923766817,0.6325036603221084,0.29510703363914376,1.0412378311157227,91
B3,29,training_set_metastatic_roi_047:417,apoptosis,both_wrong,0,0.6905187835420393,0.5273224043715847,0.4726775956284153,1.3256248235702515,92
B3,29,training_set_metastatic_roi_047:454,plasma_cell,both_wrong,0,0.7038883349950149,0.5430769230769231,0.5652173913043478,0.2941662669181824,93
B3,29,training_set_metastatic_roi_049:32,tumor,both_wrong,0,0.9001074113856069,0.818359375,0.22195704057279236,0.18530084192752838,96
B3,29,training_set_metastatic_roi_049:229,tumor,A1_wrong_candidate_correct,1,0.8873483535528596,0.7975077881619937,0.09818181818181818,0.2910458743572235,97
B3,29,training_set_metastatic_roi_051:726,tumor,both_correct,0,0.699724517906336,0.538135593220339,0.8582677165354331,1.1415624618530273,98
B3,29,training_set_metastatic_roi_053:487,apoptosis,both_wrong,0,0.7538556446637877,0.6049504950495049,0.39345887016848363,0.838077962398529,103
B3,29,training_set_metastatic_roi_054:268,tumor,both_correct,0,0.8770571151984511,0.7810344827586206,0.2803532008830022,0.2386360764503479,104
B3,29,training_set_metastatic_roi_055:394,lymphocyte,both_wrong,0,0.9253731343283582,0.8611111111111112,0.15261044176706828,0.22840288281440735,105
B3,29,training_set_metastatic_roi_055:665,plasma_cell,both_wrong,0,0.8888888888888888,0.8,0.2,1.0606683492660522,106
B3,29,training_set_metastatic_roi_055:721,lymphocyte,both_correct,0,0.9788434414668548,0.9585635359116023,0.04143646408839779,0.5923228859901428,107
B3,29,training_set_metastatic_roi_055:786,tumor,both_correct,0,0.969558599695586,0.9409158050221565,0.05621301775147929,0.3438766896724701,108
B3,29,training_set_metastatic_roi_055:885,lymphocyte,both_wrong,0,0.9681528662420382,0.9382716049382716,0.06172839506172839,0.8784350752830505,109
B3,29,training_set_metastatic_roi_056:177,endothelium,both_correct,0,0.8775677896466721,0.7818448023426061,0.27902621722846443,0.7155054211616516,110
B3,29,training_set_metastatic_roi_056:261,tumor,both_correct,0,0.0,0.0,1.0,1.1227854490280151,111
B3,29,training_set_metastatic_roi_056:306,neutrophil,both_wrong,0,0.9446254071661238,0.8950617283950617,0.006493506493506494,0.3824133276939392,112
B3,29,training_set_metastatic_roi_056:321,apoptosis,both_correct,0,0.8031496062992126,0.6710526315789473,0.145985401459854,1.0971635580062866,113
B3,29,training_set_metastatic_roi_057:348,plasma_cell,both_correct,0,0.9533678756476683,0.9108910891089109,0.058666666666666666,1.0999857187271118,114
