prompt,experiment_group,scenario_id,run_id,seed,fold,phase,epoch,split,class_name,support,predicted,precision,recall,f1,TP,FP,FN,dominant_confusion
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,5,dev,epithelium,18,12,0.8333333333333334,0.5555555555555556,0.6666666666666666,10,2,8,"[[""tumor"",4],[""stroma"",2],[""apoptosis"",2]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,5,dev,endothelium,18,33,0.3333333333333333,0.6111111111111112,0.43137254901960786,11,22,7,"[[""melanophage"",3],[""tumor"",2],[""lymphocyte"",1],[""epithelium"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,5,dev,apoptosis,18,45,0.17777777777777778,0.4444444444444444,0.25396825396825395,8,37,10,"[[""neutrophil"",3],[""histiocyte"",2],[""endothelium"",2],[""tumor"",1],[""lymphocyte"",1],[""stroma"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,6,train,tumor,71,59,0.8813559322033898,0.7323943661971831,0.8,52,7,19,"[[""apoptosis"",7],[""stroma"",6],[""lymphocyte"",2],[""melanophage"",2],[""plasma_cell"",1],[""epithelium"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,6,train,lymphocyte,37,32,0.78125,0.6756756756756757,0.7246376811594203,25,7,12,"[[""stroma"",5],[""apoptosis"",3],[""tumor"",1],[""plasma_cell"",1],[""melanophage"",1],[""endothelium"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,6,train,plasma_cell,24,22,0.7727272727272727,0.7083333333333334,0.7391304347826086,17,5,7,"[[""lymphocyte"",3],[""tumor"",1],[""histiocyte"",1],[""stroma"",1],[""endothelium"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,6,train,histiocyte,24,18,0.8888888888888888,0.6666666666666666,0.7619047619047619,16,2,8,"[[""plasma_cell"",2],[""tumor"",1],[""lymphocyte"",1],[""neutrophil"",1],[""stroma"",1],[""endothelium"",1],[""apoptosis"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,6,train,melanophage,24,23,0.8695652173913043,0.8333333333333334,0.851063829787234,20,3,4,"[[""tumor"",2],[""plasma_cell"",1],[""histiocyte"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,6,train,neutrophil,24,25,0.96,1.0,0.9795918367346939,24,1,0,[]
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,6,train,stroma,24,39,0.5641025641025641,0.9166666666666666,0.6984126984126984,22,17,2,"[[""apoptosis"",2]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,6,train,epithelium,24,22,0.9545454545454546,0.875,0.9130434782608695,21,1,3,"[[""tumor"",2],[""stroma"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,6,train,endothelium,24,25,0.88,0.9166666666666666,0.8979591836734694,22,3,2,"[[""stroma"",1],[""apoptosis"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,6,train,apoptosis,24,35,0.6,0.875,0.711864406779661,21,14,3,"[[""stroma"",2],[""lymphocyte"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,6,dev,tumor,58,48,0.6458333333333334,0.5344827586206896,0.5849056603773585,31,17,27,"[[""stroma"",8],[""histiocyte"",5],[""apoptosis"",5],[""plasma_cell"",3],[""melanophage"",3],[""lymphocyte"",2],[""epithelium"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,6,dev,lymphocyte,23,22,0.4090909090909091,0.391304347826087,0.4,9,13,14,"[[""stroma"",5],[""tumor"",3],[""plasma_cell"",2],[""histiocyte"",2],[""apoptosis"",2]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,6,dev,plasma_cell,18,16,0.25,0.2222222222222222,0.23529411764705882,4,12,14,"[[""stroma"",4],[""lymphocyte"",3],[""melanophage"",3],[""neutrophil"",2],[""apoptosis"",2]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,6,dev,histiocyte,18,12,0.25,0.16666666666666666,0.2,3,9,15,"[[""stroma"",6],[""plasma_cell"",3],[""lymphocyte"",2],[""melanophage"",2],[""endothelium"",2]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,6,dev,melanophage,18,19,0.47368421052631576,0.5,0.4864864864864865,9,10,9,"[[""stroma"",3],[""tumor"",2],[""plasma_cell"",2],[""endothelium"",1],[""apoptosis"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,6,dev,neutrophil,18,14,0.5714285714285714,0.4444444444444444,0.5,8,6,10,"[[""stroma"",3],[""apoptosis"",3],[""tumor"",2],[""endothelium"",2]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,6,dev,stroma,18,47,0.14893617021276595,0.3888888888888889,0.2153846153846154,7,40,11,"[[""apoptosis"",5],[""lymphocyte"",3],[""tumor"",2],[""neutrophil"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,6,dev,epithelium,18,12,0.8333333333333334,0.5555555555555556,0.6666666666666666,10,2,8,"[[""tumor"",5],[""stroma"",2],[""apoptosis"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,6,dev,endothelium,18,13,0.5384615384615384,0.3888888888888889,0.45161290322580644,7,6,11,"[[""stroma"",4],[""melanophage"",2],[""tumor"",1],[""lymphocyte"",1],[""plasma_cell"",1],[""histiocyte"",1],[""epithelium"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,6,dev,apoptosis,18,22,0.13636363636363635,0.16666666666666666,0.15,3,19,15,"[[""stroma"",5],[""neutrophil"",3],[""tumor"",2],[""lymphocyte"",2],[""plasma_cell"",1],[""histiocyte"",1],[""endothelium"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,7,train,tumor,71,60,0.9166666666666666,0.7746478873239436,0.8396946564885496,55,5,16,"[[""lymphocyte"",4],[""plasma_cell"",4],[""melanophage"",3],[""epithelium"",2],[""apoptosis"",2],[""histiocyte"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,7,train,lymphocyte,37,38,0.7631578947368421,0.7837837837837838,0.7733333333333333,29,9,8,"[[""histiocyte"",3],[""plasma_cell"",2],[""melanophage"",1],[""neutrophil"",1],[""stroma"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,7,train,plasma_cell,24,36,0.5833333333333334,0.875,0.7,21,15,3,"[[""histiocyte"",2],[""lymphocyte"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,7,train,histiocyte,24,28,0.6785714285714286,0.7916666666666666,0.7307692307692307,19,9,5,"[[""plasma_cell"",2],[""tumor"",1],[""lymphocyte"",1],[""neutrophil"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,7,train,melanophage,24,27,0.7777777777777778,0.875,0.8235294117647058,21,6,3,"[[""tumor"",1],[""plasma_cell"",1],[""histiocyte"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,7,train,neutrophil,24,27,0.8888888888888888,1.0,0.9411764705882353,24,3,0,[]
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,7,train,stroma,24,20,0.9,0.75,0.8181818181818182,18,2,6,"[[""lymphocyte"",2],[""plasma_cell"",2],[""melanophage"",1],[""apoptosis"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,7,train,epithelium,24,26,0.8846153846153846,0.9583333333333334,0.92,23,3,1,"[[""tumor"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,7,train,endothelium,24,19,1.0,0.7916666666666666,0.8837209302325582,19,0,5,"[[""plasma_cell"",2],[""histiocyte"",2],[""melanophage"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,7,train,apoptosis,24,19,0.8421052631578947,0.6666666666666666,0.7441860465116279,16,3,8,"[[""tumor"",2],[""plasma_cell"",2],[""lymphocyte"",1],[""neutrophil"",1],[""stroma"",1],[""epithelium"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,7,dev,tumor,58,43,0.6976744186046512,0.5172413793103449,0.594059405940594,30,13,28,"[[""melanophage"",8],[""histiocyte"",7],[""lymphocyte"",4],[""plasma_cell"",3],[""stroma"",3],[""apoptosis"",2],[""epithelium"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,7,dev,lymphocyte,23,36,0.3333333333333333,0.5217391304347826,0.4067796610169492,12,24,11,"[[""plasma_cell"",3],[""histiocyte"",3],[""tumor"",2],[""melanophage"",2],[""stroma"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,7,dev,plasma_cell,18,24,0.20833333333333334,0.2777777777777778,0.23809523809523808,5,19,13,"[[""lymphocyte"",5],[""melanophage"",3],[""neutrophil"",3],[""histiocyte"",1],[""stroma"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,7,dev,histiocyte,18,21,0.14285714285714285,0.16666666666666666,0.15384615384615385,3,18,15,"[[""melanophage"",5],[""plasma_cell"",4],[""lymphocyte"",2],[""stroma"",2],[""tumor"",1],[""neutrophil"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,7,dev,melanophage,18,35,0.37142857142857144,0.7222222222222222,0.49056603773584906,13,22,5,"[[""plasma_cell"",2],[""tumor"",1],[""endothelium"",1],[""apoptosis"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,7,dev,neutrophil,18,22,0.5909090909090909,0.7222222222222222,0.65,13,9,5,"[[""tumor"",2],[""lymphocyte"",1],[""plasma_cell"",1],[""endothelium"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,7,dev,stroma,18,19,0.3157894736842105,0.3333333333333333,0.32432432432432434,6,13,12,"[[""lymphocyte"",4],[""apoptosis"",3],[""tumor"",2],[""neutrophil"",2],[""plasma_cell"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,7,dev,epithelium,18,12,0.8333333333333334,0.5555555555555556,0.6666666666666666,10,2,8,"[[""tumor"",4],[""stroma"",2],[""lymphocyte"",1],[""melanophage"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,7,dev,endothelium,18,6,0.5,0.16666666666666666,0.25,3,3,15,"[[""histiocyte"",5],[""melanophage"",3],[""lymphocyte"",2],[""plasma_cell"",2],[""tumor"",1],[""stroma"",1],[""epithelium"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,7,dev,apoptosis,18,7,0.14285714285714285,0.05555555555555555,0.08,1,6,17,"[[""lymphocyte"",5],[""plasma_cell"",3],[""neutrophil"",3],[""stroma"",3],[""histiocyte"",2],[""endothelium"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,8,train,tumor,71,74,0.8648648648648649,0.9014084507042254,0.8827586206896552,64,10,7,"[[""melanophage"",2],[""apoptosis"",2],[""plasma_cell"",1],[""epithelium"",1],[""endothelium"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,8,train,lymphocyte,37,30,0.9333333333333333,0.7567567567567568,0.835820895522388,28,2,9,"[[""histiocyte"",3],[""tumor"",2],[""melanophage"",1],[""stroma"",1],[""endothelium"",1],[""apoptosis"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,8,train,plasma_cell,24,22,0.8636363636363636,0.7916666666666666,0.8260869565217391,19,3,5,"[[""lymphocyte"",2],[""histiocyte"",2],[""melanophage"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,8,train,histiocyte,24,35,0.6571428571428571,0.9583333333333334,0.7796610169491526,23,12,1,"[[""tumor"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,8,train,melanophage,24,29,0.7931034482758621,0.9583333333333334,0.8679245283018868,23,6,1,"[[""histiocyte"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,8,train,neutrophil,24,24,1.0,1.0,1.0,24,0,0,[]
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,8,train,stroma,24,15,0.9333333333333333,0.5833333333333334,0.717948717948718,14,1,10,"[[""tumor"",3],[""histiocyte"",3],[""melanophage"",2],[""plasma_cell"",1],[""apoptosis"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,8,train,epithelium,24,25,0.92,0.9583333333333334,0.9387755102040817,23,2,1,"[[""tumor"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,8,train,endothelium,24,24,0.9166666666666666,0.9166666666666666,0.9166666666666666,22,2,2,"[[""histiocyte"",2]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,8,train,apoptosis,24,22,0.8181818181818182,0.75,0.782608695652174,18,4,6,"[[""tumor"",3],[""plasma_cell"",1],[""histiocyte"",1],[""epithelium"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,8,dev,tumor,58,59,0.5932203389830508,0.603448275862069,0.5982905982905983,35,24,23,"[[""histiocyte"",9],[""melanophage"",7],[""lymphocyte"",3],[""plasma_cell"",1],[""stroma"",1],[""epithelium"",1],[""endothelium"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,8,dev,lymphocyte,23,30,0.4,0.5217391304347826,0.4528301886792453,12,18,11,"[[""histiocyte"",4],[""tumor"",3],[""plasma_cell"",2],[""melanophage"",1],[""stroma"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,8,dev,plasma_cell,18,11,0.18181818181818182,0.1111111111111111,0.13793103448275862,2,9,16,"[[""tumor"",3],[""lymphocyte"",3],[""melanophage"",3],[""neutrophil"",3],[""histiocyte"",2],[""endothelium"",1],[""apoptosis"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,8,dev,histiocyte,18,29,0.10344827586206896,0.16666666666666666,0.1276595744680851,3,26,15,"[[""melanophage"",5],[""lymphocyte"",3],[""plasma_cell"",3],[""stroma"",2],[""tumor"",1],[""endothelium"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,8,dev,melanophage,18,32,0.40625,0.7222222222222222,0.52,13,19,5,"[[""tumor"",2],[""plasma_cell"",1],[""endothelium"",1],[""apoptosis"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,8,dev,neutrophil,18,17,0.5882352941176471,0.5555555555555556,0.5714285714285714,10,7,8,"[[""tumor"",3],[""histiocyte"",2],[""apoptosis"",2],[""endothelium"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,8,dev,stroma,18,10,0.4,0.2222222222222222,0.2857142857142857,4,6,14,"[[""tumor"",4],[""lymphocyte"",4],[""apoptosis"",4],[""histiocyte"",1],[""neutrophil"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,8,dev,epithelium,18,12,0.8333333333333334,0.5555555555555556,0.6666666666666666,10,2,8,"[[""tumor"",6],[""lymphocyte"",1],[""stroma"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,8,dev,endothelium,18,13,0.46153846153846156,0.3333333333333333,0.3870967741935484,6,7,12,"[[""histiocyte"",6],[""melanophage"",3],[""tumor"",1],[""lymphocyte"",1],[""epithelium"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,8,dev,apoptosis,18,12,0.3333333333333333,0.2222222222222222,0.26666666666666666,4,8,14,"[[""lymphocyte"",3],[""neutrophil"",3],[""plasma_cell"",2],[""histiocyte"",2],[""endothelium"",2],[""tumor"",1],[""stroma"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,9,train,tumor,71,61,0.9672131147540983,0.8309859154929577,0.8939393939393939,59,2,12,"[[""epithelium"",3],[""apoptosis"",3],[""plasma_cell"",2],[""melanophage"",2],[""lymphocyte"",1],[""endothelium"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,9,train,lymphocyte,37,28,0.9642857142857143,0.7297297297297297,0.8307692307692308,27,1,10,"[[""apoptosis"",3],[""histiocyte"",2],[""endothelium"",2],[""plasma_cell"",1],[""melanophage"",1],[""stroma"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,9,train,plasma_cell,24,28,0.7857142857142857,0.9166666666666666,0.8461538461538461,22,6,2,"[[""histiocyte"",1],[""endothelium"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,9,train,histiocyte,24,27,0.8888888888888888,1.0,0.9411764705882353,24,3,0,[]
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,9,train,melanophage,24,26,0.8846153846153846,0.9583333333333334,0.92,23,3,1,"[[""plasma_cell"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,9,train,neutrophil,24,24,1.0,1.0,1.0,24,0,0,[]
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,9,train,stroma,24,24,0.9166666666666666,0.9166666666666666,0.9166666666666666,22,2,2,"[[""tumor"",1],[""plasma_cell"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,9,train,epithelium,24,27,0.8888888888888888,1.0,0.9411764705882353,24,3,0,[]
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,9,train,endothelium,24,28,0.8571428571428571,1.0,0.9230769230769231,24,4,0,[]
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,9,train,apoptosis,24,27,0.7777777777777778,0.875,0.8235294117647058,21,6,3,"[[""tumor"",1],[""plasma_cell"",1],[""stroma"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,9,dev,tumor,58,45,0.6666666666666666,0.5172413793103449,0.5825242718446602,30,15,28,"[[""apoptosis"",7],[""histiocyte"",5],[""melanophage"",5],[""plasma_cell"",3],[""endothelium"",3],[""lymphocyte"",2],[""stroma"",2],[""epithelium"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,9,dev,lymphocyte,23,20,0.55,0.4782608695652174,0.5116279069767442,11,9,12,"[[""tumor"",3],[""plasma_cell"",3],[""histiocyte"",3],[""apoptosis"",2],[""stroma"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,9,dev,plasma_cell,18,16,0.25,0.2222222222222222,0.23529411764705882,4,12,14,"[[""melanophage"",3],[""neutrophil"",3],[""stroma"",2],[""endothelium"",2],[""apoptosis"",2],[""tumor"",1],[""lymphocyte"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,9,dev,histiocyte,18,17,0.11764705882352941,0.1111111111111111,0.11428571428571428,2,15,16,"[[""melanophage"",5],[""endothelium"",5],[""plasma_cell"",2],[""stroma"",2],[""tumor"",1],[""lymphocyte"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,9,dev,melanophage,18,27,0.4444444444444444,0.6666666666666666,0.5333333333333333,12,15,6,"[[""tumor"",2],[""plasma_cell"",1],[""histiocyte"",1],[""endothelium"",1],[""apoptosis"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,9,dev,neutrophil,18,16,0.5625,0.5,0.5294117647058824,9,7,9,"[[""apoptosis"",6],[""endothelium"",2],[""tumor"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,9,dev,stroma,18,16,0.4375,0.3888888888888889,0.4117647058823529,7,9,11,"[[""apoptosis"",5],[""lymphocyte"",2],[""tumor"",1],[""histiocyte"",1],[""neutrophil"",1],[""endothelium"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,9,dev,epithelium,18,14,0.7857142857142857,0.6111111111111112,0.6875,11,3,7,"[[""tumor"",5],[""stroma"",1],[""apoptosis"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,9,dev,endothelium,18,25,0.36,0.5,0.4186046511627907,9,16,9,"[[""histiocyte"",3],[""melanophage"",2],[""epithelium"",2],[""tumor"",1],[""lymphocyte"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,9,dev,apoptosis,18,29,0.1724137931034483,0.2777777777777778,0.2127659574468085,5,24,13,"[[""plasma_cell"",3],[""neutrophil"",3],[""lymphocyte"",2],[""histiocyte"",2],[""endothelium"",2],[""stroma"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,10,train,tumor,71,62,0.9516129032258065,0.8309859154929577,0.8872180451127819,59,3,12,"[[""apoptosis"",5],[""lymphocyte"",2],[""plasma_cell"",2],[""epithelium"",2],[""stroma"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,10,train,lymphocyte,37,35,0.8857142857142857,0.8378378378378378,0.8611111111111112,31,4,6,"[[""histiocyte"",2],[""stroma"",2],[""melanophage"",1],[""endothelium"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,10,train,plasma_cell,24,26,0.8461538461538461,0.9166666666666666,0.88,22,4,2,"[[""lymphocyte"",1],[""endothelium"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,10,train,histiocyte,24,25,0.92,0.9583333333333334,0.9387755102040817,23,2,1,"[[""plasma_cell"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,10,train,melanophage,24,24,0.9583333333333334,0.9583333333333334,0.9583333333333334,23,1,1,"[[""lymphocyte"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,10,train,neutrophil,24,24,1.0,1.0,1.0,24,0,0,[]
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,10,train,stroma,24,27,0.8518518518518519,0.9583333333333334,0.9019607843137255,23,4,1,"[[""tumor"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,10,train,epithelium,24,25,0.92,0.9583333333333334,0.9387755102040817,23,2,1,"[[""tumor"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,10,train,endothelium,24,26,0.9230769230769231,1.0,0.96,24,2,0,[]
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,10,train,apoptosis,24,26,0.8076923076923077,0.875,0.84,21,5,3,"[[""tumor"",1],[""plasma_cell"",1],[""stroma"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,10,dev,tumor,58,52,0.6346153846153846,0.5689655172413793,0.6,33,19,25,"[[""apoptosis"",6],[""histiocyte"",5],[""lymphocyte"",4],[""stroma"",4],[""plasma_cell"",3],[""melanophage"",2],[""epithelium"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,10,dev,lymphocyte,23,38,0.3684210526315789,0.6086956521739131,0.45901639344262296,14,24,9,"[[""tumor"",4],[""stroma"",2],[""plasma_cell"",1],[""histiocyte"",1],[""neutrophil"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,10,dev,plasma_cell,18,13,0.23076923076923078,0.16666666666666666,0.1935483870967742,3,10,15,"[[""melanophage"",3],[""neutrophil"",3],[""stroma"",3],[""tumor"",2],[""lymphocyte"",2],[""apoptosis"",2]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,10,dev,histiocyte,18,14,0.07142857142857142,0.05555555555555555,0.0625,1,13,17,"[[""plasma_cell"",4],[""melanophage"",4],[""lymphocyte"",3],[""stroma"",3],[""endothelium"",2],[""tumor"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,10,dev,melanophage,18,19,0.42105263157894735,0.4444444444444444,0.43243243243243246,8,11,10,"[[""tumor"",3],[""lymphocyte"",2],[""plasma_cell"",1],[""histiocyte"",1],[""stroma"",1],[""endothelium"",1],[""apoptosis"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,10,dev,neutrophil,18,20,0.55,0.6111111111111112,0.5789473684210527,11,9,7,"[[""apoptosis"",3],[""tumor"",2],[""stroma"",1],[""endothelium"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,10,dev,stroma,18,24,0.25,0.3333333333333333,0.2857142857142857,6,18,12,"[[""lymphocyte"",5],[""apoptosis"",5],[""tumor"",1],[""neutrophil"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,10,dev,epithelium,18,13,0.7692307692307693,0.5555555555555556,0.6451612903225806,10,3,8,"[[""tumor"",5],[""stroma"",2],[""lymphocyte"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,10,dev,endothelium,18,11,0.5454545454545454,0.3333333333333333,0.41379310344827586,6,5,12,"[[""histiocyte"",4],[""lymphocyte"",2],[""melanophage"",2],[""epithelium"",2],[""tumor"",1],[""stroma"",1]]"
6,A,p6_A_D300,p6_A_D300_s17,17,NOT APPLICABLE,joint,10,dev,apoptosis,18,21,0.19047619047619047,0.2222222222222222,0.20512820512820512,4,17,14,"[[""lymphocyte"",5],[""neutrophil"",4],[""histiocyte"",2],[""plasma_cell"",1],[""stroma"",1],[""endothelium"",1]]"
6,A,p6_A_D300,p6_A_D300_s29,29,NOT APPLICABLE,joint,1,train,tumor,71,41,0.6341463414634146,0.36619718309859156,0.4642857142857143,26,15,45,"[[""histiocyte"",18],[""melanophage"",12],[""stroma"",7],[""neutrophil"",4],[""endothelium"",2],[""lymphocyte"",1],[""apoptosis"",1]]"
6,A,p6_A_D300,p6_A_D300_s29,29,NOT APPLICABLE,joint,1,train,lymphocyte,37,3,0.0,0.0,0.0,0,3,37,"[[""histiocyte"",15],[""melanophage"",10],[""tumor"",4],[""endothelium"",4],[""stroma"",2],[""neutrophil"",1],[""apoptosis"",1]]"
6,A,p6_A_D300,p6_A_D300_s29,29,NOT APPLICABLE,joint,1,train,plasma_cell,24,2,1.0,0.08333333333333333,0.15384615384615385,2,0,22,"[[""histiocyte"",10],[""melanophage"",5],[""neutrophil"",4],[""apoptosis"",2],[""endothelium"",1]]"
6,A,p6_A_D300,p6_A_D300_s29,29,NOT APPLICABLE,joint,1,train,histiocyte,24,96,0.13541666666666666,0.5416666666666666,0.21666666666666667,13,83,11,"[[""melanophage"",6],[""endothelium"",3],[""neutrophil"",1],[""stroma"",1]]"
